step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_2508688051_5148642229_5148642231_stopped,cluster_2508688051_5148642229_5148642231_accumulated_waiting_time,cluster_2508688051_5148642229_5148642231_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,7.679555854816071,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,9.34131683807987,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,9.836058625398941,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,9.854064079706363,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,9.854064079706363,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,9.120612865716025,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,7.6922437751097075,0,0.0,0.768240415187199,0,0.0
40.0,0,0.0,0.0,9.120612865716025,0,0.0,0.9108946127515902,0,0.0
45.0,0,0.0,0.0,9.411795775109708,0,0.0,1.0,0,0.0
50.0,0,0.0,0.0,9.120612865716025,0,0.0,1.0,0,0.0
55.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,2.1468135129311126,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,11.305768511607312,0,0.0,1.0,0,0.0
75.0,0,0.0,0.0,12.95681617543384,0,0.0,0.9875404356569235,0,0.0
80.0,0,0.0,0.0,11.6836254236131,0,0.0,0.9874782712415632,0,0.0
85.0,0,0.0,0.0,12.65213156935576,0,0.0,1.0,0,0.0
90.0,0,0.0,0.0,5.544080653264722,0,0.0,1.0,0,0.0
95.0,0,0.0,0.0,12.311655580630093,0,0.0,0.9103599038327218,0,0.0
100.0,0,0.0,0.0,11.749681983066328,0,0.0,1.0,0,0.0
105.0,0,0.0,0.0,12.787037775109708,0,0.0,1.0,0,0.0
110.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
115.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
130.0,0,0.0,0.0,5.019377178611893,0,0.0,1.0,0,0.0
135.0,0,0.0,0.0,9.655300382453255,0,0.0,1.0,0,0.0
140.0,0,0.0,0.0,9.950891444915833,0,0.0,0.9349995962471844,0,0.0
145.0,0,0.0,0.0,9.82009443986854,0,3.0,0.9723323985867726,0,3.0
150.0,0,0.0,0.0,9.780256814127716,0,0.0,1.0,0,0.0
155.0,0,0.0,0.0,8.328953199655183,0,0.0,1.0,0,0.0
160.0,0,0.0,0.0,9.30598927037947,0,0.0,1.0,0,0.0
165.0,0,0.0,0.0,7.628265167510455,0,0.0,0.9280043145977667,0,0.0
170.0,0,0.0,0.0,8.124400116504061,0,0.0,1.0,0,0.0
175.0,0,0.0,0.0,9.858695873395527,0,0.0,1.0,0,0.0
180.0,0,0.0,0.0,10.095508865716024,0,0.0,1.0,0,0.0
185.0,0,0.0,0.0,9.799641886266969,0,0.0,1.0,0,0.0
190.0,1,1.0,0.16666666666666666,2.688744750099156,0,0.0,1.0,0,0.0
195.0,1,0.0,0.0,7.523412505014859,0,0.0,1.0,0,0.0
200.0,0,0.0,0.0,8.893518968062343,0,0.0,0.9105421214386128,0,0.0
205.0,0,0.0,0.0,8.057307220840887,0,0.0,0.966075157075824,0,0.0
210.0,0,0.0,0.0,10.064949175075975,0,3.0,0.8127941228425688,0,3.0
215.0,0,0.0,0.0,8.296285973302105,0,0.0,0.722687853282057,0,0.0
220.0,1,2.0,0.3333333333333333,8.139415459786365,1,2.0,0.0006990640584592451,1,2.0
225.0,0,0.0,0.0,9.459819865408289,0,0.0,0.9560099265449353,0,0.0
230.0,0,0.0,0.0,7.004294677528522,0,0.0,0.07927313099320435,0,0.0
235.0,1,5.0,1.0,5.675027141868762,1,5.0,0.49895404058539,1,5.0
240.0,2,11.0,2.2,5.824783309019736,2,11.0,0.0019530173043170798,2,11.0
245.0,2,21.0,4.2,4.739212741641292,2,21.0,0.0,2,21.0
250.0,2,31.0,6.2,4.957088109823928,2,31.0,0.0,2,31.0
255.0,0,0.0,0.0,7.032838172339899,0,14.0,0.1807860138308121,0,14.0
260.0,0,0.0,0.0,9.374130318762298,0,0.0,1.0,0,0.0
265.0,0,0.0,0.0,8.647060575423543,0,0.0,0.9952961660730548,0,0.0
270.0,0,0.0,0.0,9.862164766291,0,3.0,0.9326348846947028,0,3.0
275.0,0,0.0,0.0,8.385393324254384,0,0.0,1.0,0,0.0
280.0,1,1.0,0.125,7.559677692193454,1,1.0,0.3688316676036842,1,1.0
285.0,0,0.0,0.0,9.156835622848234,0,0.0,0.6332585073699055,0,0.0
290.0,2,4.0,0.5,6.772328820206367,2,4.0,0.00017124448674561934,2,4.0
295.0,2,14.0,2.3333333333333335,6.855255501333276,2,14.0,4.020175907120495e-06,2,14.0
300.0,2,24.0,4.0,5.384387988152738,2,24.0,0.0,2,24.0
305.0,2,34.0,5.666666666666667,5.235556084775761,2,34.0,0.0,2,34.0
310.0,2,44.0,7.333333333333333,6.644189888743218,2,44.0,0.0,2,44.0
315.0,1,2.0,0.2,4.760020540494919,0,0.0,1.0,0,0.0
320.0,0,0.0,0.0,9.901440593853117,0,0.0,1.0,0,0.0
325.0,0,0.0,0.0,9.753853513102612,0,0.0,1.0,0,0.0
330.0,0,0.0,0.0,9.967347221345504,0,3.0,0.9036040938608969,0,3.0
335.0,0,0.0,0.0,8.199101399462098,0,0.0,1.0,0,0.0
340.0,0,0.0,0.0,8.663521608964485,0,0.0,0.1684195237034675,0,0.0
345.0,1,3.0,0.42857142857142855,6.859269051621994,1,3.0,0.4702372044273503,1,3.0
350.0,0,0.0,0.0,8.59759060605575,0,0.0,0.7824195237867282,0,0.0
355.0,2,4.0,0.5714285714285714,6.423344519543901,2,4.0,0.0018037244577268298,2,4.0
