step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_2508688051_5148642229_5148642231_stopped,cluster_2508688051_5148642229_5148642231_accumulated_waiting_time,cluster_2508688051_5148642229_5148642231_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,7.743947999249213,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.57174968389552,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,9.617757752415661,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,11.2092563166352,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,11.566579049343616,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,7.605008894204454,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,11.09189179132916,0,0.0,0.927214133326297,0,0.0
40.0,0,0.0,0.0,11.566579049343616,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,11.2092563166352,0,0.0,1.0,0,0.0
50.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
55.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,1.966635420336388,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,10.823656439091403,0,0.0,1.0,0,0.0
75.0,0,0.0,0.0,11.040827156471181,0,0.0,1.0,0,0.0
80.0,0,0.0,0.0,8.465031490415111,0,0.0,0.9579653232137753,0,0.0
85.0,0,0.0,0.0,5.988502202048817,0,0.0,0.009852506581307182,0,0.0
90.0,1,5.0,2.5,6.086773590607991,1,5.0,3.1100573358755897e-05,1,5.0
95.0,0,0.0,0.0,7.535541725870841,0,0.0,0.756017940747432,0,0.0
100.0,0,0.0,0.0,10.652313209076505,0,0.0,0.9256710407983894,0,0.0
105.0,0,0.0,0.0,11.079228769820741,0,0.0,1.0,0,0.0
110.0,0,0.0,0.0,9.870558724965617,0,0.0,1.0,0,0.0
115.0,0,0.0,0.0,10.505355223006285,0,0.0,1.0,0,0.0
120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
