step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_2508688051_5148642229_5148642231_stopped,cluster_2508688051_5148642229_5148642231_accumulated_waiting_time,cluster_2508688051_5148642229_5148642231_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,7.778170937842122,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.154225286851197,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.756370626702465,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,9.903662326336399,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,9.903662326336399,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,8.709188720468708,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,10.793922009515137,0,0.0,0.9847685484800057,0,0.0
40.0,0,0.0,0.0,1.4651398025908116,0,0.0,0.13367000386381772,0,0.0
45.0,1,2.0,2.0,0.00029850089350852286,1,2.0,2.7233316246054407e-05,1,2.0
50.0,1,7.0,7.0,0.0,1,7.0,0.0,1,7.0
55.0,1,12.0,12.0,0.0,1,12.0,0.0,1,12.0
60.0,1,17.0,17.0,0.0,1,17.0,0.0,1,17.0
65.0,1,22.0,7.333333333333333,1.3252801119505115,1,22.0,0.0,1,22.0
70.0,1,27.0,9.0,6.761986566211614,1,27.0,0.0,1,27.0
75.0,1,32.0,10.666666666666666,7.100448034021589,1,32.0,0.0,1,32.0
80.0,1,37.0,12.333333333333334,5.979146054862075,1,37.0,0.48535089920095714,1,37.0
85.0,1,42.0,14.0,5.347897903970416,1,42.0,0.2237031037374303,1,42.0
90.0,0,0.0,0.0,6.017941001839991,0,3.0,0.41374603973561946,0,3.0
95.0,0,0.0,0.0,10.333988562401133,0,0.0,0.9079609737717214,0,0.0
100.0,0,0.0,0.0,10.680344648183167,0,0.0,1.0,0,0.0
105.0,0,0.0,0.0,11.00525431051043,0,0.0,1.0,0,0.0
110.0,0,0.0,0.0,9.418558518871919,0,0.0,1.0,0,0.0
115.0,0,0.0,0.0,8.339866625055924,0,0.0,1.0,0,0.0
120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
130.0,0,0.0,0.0,6.026691421804329,0,0.0,1.0,0,0.0
135.0,0,0.0,0.0,10.070400364209926,0,0.0,1.0,0,0.0
140.0,0,0.0,0.0,9.879993456091762,0,0.0,0.9383472808874579,0,0.0
145.0,0,0.0,0.0,6.4905499276590595,0,3.0,0.4702781000977648,0,3.0
150.0,0,0.0,0.0,7.345698384184448,0,3.0,0.626789041094331,0,3.0
155.0,0,0.0,0.0,9.267826207562749,0,0.0,1.0,0,0.0
160.0,0,0.0,0.0,9.862324970371773,0,0.0,0.98774882359885,0,0.0
165.0,0,0.0,0.0,10.680628280475455,0,0.0,1.0,0,0.0
170.0,0,0.0,0.0,7.937200274702465,0,0.0,1.0,0,0.0
175.0,0,0.0,0.0,9.221790518871918,0,0.0,1.0,0,0.0
180.0,0,0.0,0.0,8.143098625055924,0,0.0,1.0,0,0.0
185.0,0,0.0,0.0,5.803612571310732,0,0.0,1.0,0,0.0
190.0,1,1.0,0.16666666666666666,2.679839314389111,0,0.0,1.0,0,0.0
195.0,1,1.0,0.14285714285714285,6.784512066170413,0,0.0,1.0,0,0.0
200.0,0,0.0,0.0,8.072890457487006,0,0.0,1.0,0,0.0
205.0,0,0.0,0.0,9.025596602998224,0,3.0,0.9184084902995904,0,3.0
210.0,0,0.0,0.0,7.596059804594484,0,4.0,0.5265530592764591,0,4.0
215.0,2,7.0,1.0,4.6611393783987145,2,11.0,0.01738931754339206,2,11.0
220.0,1,2.0,0.3333333333333333,4.532052367803754,1,15.0,0.14204757097618617,1,15.0
225.0,1,7.0,1.1666666666666667,7.907117432337986,1,7.0,0.4450031801468653,1,7.0
230.0,1,12.0,2.0,6.4472406289824065,1,12.0,0.4776537317130968,1,12.0
235.0,1,17.0,2.8333333333333335,8.15883650860097,1,17.0,0.4217192655253753,1,17.0
240.0,1,22.0,3.6666666666666665,6.72229946462856,1,22.0,0.4943688517413251,1,22.0
245.0,1,27.0,6.75,7.450667182830735,1,27.0,0.0,1,27.0
250.0,0,0.0,0.0,8.842357990817206,0,0.0,1.0,0,0.0
255.0,0,0.0,0.0,7.702003194473303,0,0.0,1.0,0,0.0
260.0,0,0.0,0.0,9.754146734959713,0,0.0,1.0,0,0.0
265.0,0,0.0,0.0,8.886883735818834,0,0.0,0.9292864186378226,0,0.0
270.0,0,0.0,0.0,9.257093829713916,0,3.0,0.8273261905463272,0,3.0
275.0,1,2.0,0.2222222222222222,6.577052673538892,1,5.0,0.015370325253449777,1,5.0
280.0,0,0.0,0.0,8.279182111759136,0,5.0,0.5689436948809943,0,5.0
285.0,0,0.0,0.0,9.30449709396875,0,0.0,0.9321785709477838,0,0.0
290.0,0,0.0,0.0,9.228432322256719,0,0.0,0.983562814039614,0,0.0
295.0,0,0.0,0.0,9.575997634818464,0,0.0,1.0,0,0.0
300.0,0,0.0,0.0,8.286027173250726,0,0.0,1.0,0,0.0
305.0,0,0.0,0.0,9.369837439738006,0,0.0,1.0,0,0.0
310.0,0,0.0,0.0,8.830526930919149,0,0.0,1.0,0,0.0
315.0,1,2.0,0.2222222222222222,5.953500337239817,0,0.0,1.0,0,0.0
320.0,0,0.0,0.0,8.734285404932791,0,0.0,1.0,0,0.0
325.0,0,0.0,0.0,9.517262219526426,0,0.0,1.0,0,0.0
330.0,0,0.0,0.0,9.272150927297666,0,3.0,0.9371452336579562,0,3.0
335.0,0,0.0,0.0,6.6370789336796605,0,3.0,0.1361456648305654,0,3.0
340.0,2,7.0,1.0,6.433270091214401,2,10.0,0.00029039866375752993,2,10.0
345.0,0,0.0,0.0,7.89130315801618,0,9.0,0.34303424466485266,0,9.0
350.0,0,0.0,0.0,9.067761143008651,0,0.0,0.9505413369546211,0,0.0
355.0,0,0.0,0.0,7.579497102928943,0,0.0,0.9670473021834592,0,0.0
360.0,0,0.0,0.0,9.630410371959458,0,0.0,1.0,0,0.0
365.0,0,0.0,0.0,7.801025390344758,0,0.0,1.0,0,0.0
370.0,0,0.0,0.0,7.910809749241446,0,0.0,1.0,0,0.0
375.0,0,0.0,0.0,10.273638786823474,0,0.0,1.0,0,0.0
380.0,0,0.0,0.0,7.014056393723269,0,0.0,0.8067052577246094,0,0.0
385.0,1,3.0,0.25,8.04037729994861,1,3.0,0.00030004651990428894,1,3.0
390.0,1,8.0,0.6666666666666666,8.844734638868802,1,8.0,0.45852269981245786,1,8.0
395.0,1,13.0,1.0833333333333333,8.195806829095874,1,16.0,0.42847974382858106,1,16.0
400.0,2,22.0,1.8333333333333333,7.222444233024735,2,25.0,0.40854844570174187,2,25.0
405.0,3,35.0,3.1818181818181817,7.072149579957227,3,38.0,0.10007953016129637,3,38.0
410.0,0,0.0,0.0,6.50647898824386,0,12.0,0.37457666657976546,0,12.0
415.0,3,9.0,0.8181818181818182,6.8207058540677625,1,3.0,0.48818176615540004,1,3.0
420.0,0,0.0,0.0,8.310587375710856,0,0.0,0.9725206851005552,0,0.0
425.0,0,0.0,0.0,9.875331720707766,0,0.0,1.0,0,0.0
430.0,0,0.0,0.0,9.21182685402598,0,0.0,1.0,0,0.0
435.0,0,0.0,0.0,8.411644449918473,0,0.0,1.0,0,0.0
440.0,1,2.0,0.15384615384615385,6.4732609632783875,0,0.0,1.0,0,0.0
445.0,0,0.0,0.0,8.106218693471487,0,0.0,1.0,0,0.0
450.0,1,2.0,0.15384615384615385,8.632653182452747,1,4.0,0.47974237394411245,1,4.0
455.0,1,7.0,0.5384615384615384,8.356495784374646,1,12.0,0.643430320158156,1,12.0
460.0,2,13.0,1.0,6.463281051079357,2,18.0,0.11528513656422094,2,18.0
465.0,3,26.0,2.0,6.810602191146206,3,31.0,0.00015100559176889152,3,31.0
470.0,0,0.0,0.0,7.200861665521854,0,9.0,0.22838466852305686,0,9.0
475.0,0,0.0,0.0,8.256887158763407,0,0.0,0.5292177443016598,0,0.0
480.0,0,0.0,0.0,8.956829725652529,0,0.0,1.0,0,0.0
485.0,0,0.0,0.0,9.568286397541993,0,0.0,1.0,0,0.0
490.0,0,0.0,0.0,8.741691197855738,0,0.0,1.0,0,0.0
495.0,0,0.0,0.0,9.35091892880265,0,0.0,1.0,0,0.0
500.0,7,0.0,0.0,4.061677140352945,0,0.0,1.0,0,0.0
505.0,0,0.0,0.0,7.982679435440737,0,0.0,1.0,0,0.0
510.0,0,0.0,0.0,9.779383322061099,0,0.0,1.0,0,0.0
515.0,0,0.0,0.0,10.008695274047179,0,0.0,0.9592415957367183,0,0.0
520.0,0,0.0,0.0,9.653298793269613,0,3.0,0.8984672663103817,0,3.0
525.0,0,0.0,0.0,8.821675813966323,0,0.0,1.0,0,0.0
530.0,0,0.0,0.0,8.132711096666329,0,0.0,0.025641670106110955,0,0.0
535.0,1,5.0,0.625,7.820840415018133,1,5.0,0.4693475621862253,1,5.0
540.0,1,10.0,1.4285714285714286,8.037110970088689,1,10.0,0.4613325805398874,1,10.0
545.0,1,1.0,0.14285714285714285,8.305772885769994,1,1.0,0.00020791438476418732,1,1.0
550.0,1,6.0,1.0,6.301448862687405,1,6.0,0.11371662652347343,1,6.0
555.0,2,15.0,2.5,4.910375421337579,2,15.0,3.168834943863358e-05,2,15.0
560.0,2,25.0,4.166666666666667,6.7401600394139605,2,25.0,0.0,2,25.0
565.0,3,37.0,2.3125,3.288569089037688,2,35.0,0.0,2,35.0
570.0,3,50.0,2.7777777777777777,7.084483936424112,2,45.0,0.0,2,45.0
575.0,0,0.0,0.0,7.783788324437968,0,22.0,0.5817592963993634,0,22.0
580.0,1,5.0,0.29411764705882354,8.647527982237492,0,3.0,0.9261315176485834,0,3.0
585.0,2,14.0,0.8235294117647058,8.149092773937396,0,3.0,0.7931964708338689,0,3.0
590.0,2,12.0,0.75,7.050352186765606,1,3.0,3.994065263993825e-05,1,3.0
595.0,2,10.0,0.625,7.823754974436717,1,20.0,0.5538222435699668,1,20.0
600.0,3,16.0,1.0666666666666667,7.023488781135311,1,13.0,0.3730402124681769,1,13.0
605.0,0,0.0,0.0,8.719486376441107,0,0.0,0.0181802098599354,0,0.0
610.0,1,5.0,0.35714285714285715,8.643393961205907,1,5.0,0.4952932118258406,1,5.0
615.0,1,10.0,0.8333333333333334,5.680842690407158,1,10.0,0.05442722412150796,1,10.0
620.0,3,23.0,2.090909090909091,5.096786107757453,3,23.0,1.7298586598091234e-05,3,23.0
625.0,11,38.0,2.0,3.551293820860017,3,38.0,0.0,3,38.0
630.0,3,53.0,2.789473684210526,6.951246892708365,3,53.0,0.0,3,53.0
635.0,1,3.0,0.15,6.336018042556305,0,17.0,0.26017177082385373,0,17.0
640.0,2,10.0,0.5263157894736842,7.752164627692453,0,3.0,0.9410271686317515,0,3.0
645.0,1,10.0,0.5555555555555556,8.750756947472015,0,3.0,0.9223714493676696,0,3.0
650.0,0,0.0,0.0,8.942280130426601,0,11.0,0.3953317512399477,0,11.0
655.0,1,4.0,0.23529411764705882,7.324431310404941,1,15.0,0.44704220869449274,1,15.0
660.0,3,13.0,0.8125,7.730780447048744,1,9.0,0.45492322323312645,1,9.0
665.0,2,3.0,0.2,7.579321068787933,2,3.0,0.0016312337553900152,2,3.0
670.0,2,13.0,0.8666666666666667,7.159177407736554,2,13.0,0.008265344689295434,2,13.0
675.0,3,28.0,2.0,6.0663806124304145,3,28.0,0.0,3,28.0
680.0,3,43.0,3.5833333333333335,6.215254206501235,3,43.0,0.0,3,43.0
685.0,3,58.0,5.2727272727272725,6.922963502351669,3,58.0,0.0,3,58.0
690.0,5,76.0,3.8,4.740511525306796,3,73.0,0.0,3,73.0
695.0,3,8.0,0.4,6.556032431571252,0,23.0,0.2821775772744819,0,23.0
700.0,3,18.0,0.9473684210526315,7.967302033376654,0,2.0,0.794018984284214,0,2.0
705.0,2,8.0,0.4444444444444444,8.20570359639299,1,4.0,0.6119459438707106,1,4.0
710.0,1,6.0,0.35294117647058826,8.486562557108188,1,6.0,0.0,1,6.0
715.0,2,12.0,0.8,7.5645935998340645,2,23.0,0.2948649463504572,2,23.0
720.0,4,27.0,1.8,6.308477506724298,2,33.0,0.4368198707083383,2,33.0
725.0,2,15.0,1.0714285714285714,7.496429686167877,0,0.0,0.8919455614590265,0,0.0
730.0,0,0.0,0.0,6.037696432483679,0,0.0,0.019757854827091966,0,0.0
735.0,2,10.0,0.7692307692307693,6.916826809195268,2,10.0,2.74214099395115e-05,2,10.0
740.0,3,23.0,1.9166666666666667,6.495500717403002,3,23.0,0.0,3,23.0
745.0,3,38.0,3.4545454545454546,5.319380732208756,3,38.0,0.0,3,38.0
750.0,16,58.0,2.761904761904762,1.8357807363570326,3,53.0,0.0,3,53.0
755.0,5,82.0,3.727272727272727,6.328900335391854,3,68.0,0.0,3,68.0
760.0,6,110.0,4.583333333333333,6.399856628458387,3,83.0,0.21682205013131428,3,83.0
765.0,4,29.0,1.2608695652173914,6.90040811941294,0,26.0,0.746519447346446,0,26.0
770.0,2,10.0,0.45454545454545453,8.233120386938664,1,18.0,0.5386504863248608,1,18.0
775.0,2,20.0,0.9523809523809523,8.023638123718676,1,9.0,0.5581286765248895,1,9.0
780.0,4,17.0,0.85,7.271521676396452,2,14.0,1.90001276480106e-05,2,14.0
785.0,3,30.0,1.5,7.548098497807388,2,42.0,0.29338825776178007,2,42.0
790.0,5,49.0,2.5789473684210527,7.211695334675001,2,36.0,0.32730889576376976,2,36.0
795.0,2,44.0,2.4444444444444446,7.421659650291291,2,44.0,0.24946330472237668,2,44.0
800.0,0,0.0,0.0,8.439257355800287,0,0.0,0.6038186579948892,0,0.0
805.0,2,5.0,0.3125,6.959251929714467,2,5.0,0.0007665270196650425,2,5.0
810.0,2,15.0,1.1538461538461537,7.654655826795832,2,15.0,0.0,2,15.0
815.0,4,28.0,1.2173913043478262,5.459587362892448,2,25.0,0.13473779030711303,2,25.0
820.0,3,38.0,1.6521739130434783,7.50137994349333,3,38.0,1.7289216484147327e-05,3,38.0
825.0,4,56.0,2.4347826086956523,7.5011764011493645,3,53.0,0.3661911685335332,3,53.0
830.0,0,0.0,0.0,7.640458497816814,0,14.0,0.4040592971505079,0,14.0
835.0,2,7.0,0.35,8.097484559193216,1,14.0,0.4801745955873225,1,14.0
840.0,2,17.0,0.85,7.7740358883708796,1,10.0,0.008778965296103657,1,10.0
845.0,2,20.0,1.0526315789473684,7.393613855830057,2,20.0,0.32472517100716575,2,20.0
850.0,4,33.0,1.736842105263158,7.075142757685527,2,30.0,0.0,2,30.0
855.0,2,40.0,2.2222222222222223,8.06586327068828,2,40.0,0.0,2,40.0
860.0,0,0.0,0.0,9.487364844838048,0,0.0,1.0,0,0.0
865.0,0,0.0,0.0,8.56661878518437,0,0.0,0.18404986579374363,0,0.0
870.0,1,5.0,0.4166666666666667,8.566478928212264,1,5.0,2.5985083800212388e-05,1,5.0
875.0,11,10.0,0.5263157894736842,3.504909426540047,1,10.0,0.0,1,10.0
880.0,1,15.0,0.75,8.140817673773686,1,15.0,0.0,1,15.0
885.0,3,26.0,1.368421052631579,6.761064479175625,2,22.0,0.0015293956792714334,2,22.0
