step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_2508688051_5148642229_5148642231_stopped,cluster_2508688051_5148642229_5148642231_accumulated_waiting_time,cluster_2508688051_5148642229_5148642231_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,7.105741365727894,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,8.741092780740262,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,8.450290818135516,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,9.095227175760344,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,8.664653530782351,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,8.664653530782351,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,5.784266206495547,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,8.572878611898311,0,0.0,0.8849450487999767,0,0.0
45.0,0,0.0,0.0,6.275221888053748,0,0.0,0.6477668460448133,0,0.0
50.0,1,3.0,3.0,0.000322719789338747,1,3.0,3.331311367557752e-05,1,3.0
55.0,0,0.0,0.0,6.341229747165925,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,8.572878611898311,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,1.7669064009329305,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,10.061967511583731,0,0.0,1.0,0,0.0
75.0,0,0.0,0.0,10.415953318672692,0,0.0,1.0,0,0.0
80.0,0,0.0,0.0,6.942150350633115,0,0.0,0.9003412582618912,0,0.0
85.0,0,0.0,0.0,6.059204482534214,0,0.0,0.13251496932068066,0,0.0
90.0,1,4.0,2.0,5.83026497951965,1,4.0,0.0001684121996838614,1,4.0
95.0,1,9.0,4.5,4.286147305949155,1,9.0,0.0,1,9.0
100.0,1,14.0,7.0,5.617856320657745,1,14.0,0.4803475966066093,1,14.0
105.0,2,20.0,10.0,0.029456214287179674,2,20.0,0.0025186158083016644,2,20.0
110.0,2,30.0,15.0,0.0,2,30.0,0.0,2,30.0
