step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_2508688051_5148642229_5148642231_stopped,cluster_2508688051_5148642229_5148642231_accumulated_waiting_time,cluster_2508688051_5148642229_5148642231_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,7.404442569008098,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.582023034045157,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.671446685750881,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,11.796964692706858,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,11.796964692706858,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,6.598084834651761,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,10.891545489370507,0,0.0,0.8977138406488561,0,0.0
40.0,0,0.0,0.0,11.245873958767078,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,11.245873958767078,0,0.0,1.0,0,0.0
50.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
55.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,1.8117190910386856,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,10.841007450723556,0,0.0,1.0,0,0.0
75.0,0,0.0,0.0,11.178037214549784,0,0.0,1.0,0,0.0
80.0,0,0.0,0.0,8.389085037488165,0,0.0,0.9981653979639624,0,0.0
85.0,0,0.0,0.0,11.2830789918807,0,0.0,1.0,0,0.0
90.0,0,0.0,0.0,7.763667998862673,0,0.0,1.0,0,0.0
95.0,0,0.0,0.0,10.390633091038683,0,0.0,1.0,0,0.0
100.0,0,0.0,0.0,11.013993057192362,0,0.0,0.8994743996271576,0,0.0
105.0,1,1.0,1.0,0.09471643209233639,1,1.0,0.007839319682675724,1,1.0
110.0,1,6.0,6.0,0.0,1,6.0,0.0,1,6.0
115.0,1,11.0,11.0,0.0,1,11.0,0.0,1,11.0
120.0,1,16.0,16.0,0.0,1,16.0,0.0,1,16.0
125.0,1,21.0,21.0,0.0,1,21.0,0.0,1,21.0
130.0,2,30.0,7.5,3.6444518127536867,1,26.0,0.0,1,26.0
135.0,0,0.0,0.0,8.348883234274455,0,0.0,1.0,0,0.0
140.0,0,0.0,0.0,10.54598774001751,0,0.0,0.9694430488444022,0,0.0
145.0,0,0.0,0.0,10.022934657699098,0,4.0,0.9168134059784062,0,4.0
150.0,0,0.0,0.0,10.699895718165033,0,0.0,1.0,0,0.0
155.0,0,0.0,0.0,9.417254654271195,0,0.0,1.0,0,0.0
160.0,0,0.0,0.0,10.028718926283199,0,0.0,0.9226689106291088,0,0.0
165.0,0,0.0,0.0,9.887210196805688,0,0.0,0.9178474329722447,0,0.0
170.0,0,0.0,0.0,8.4182394298818,0,0.0,1.0,0,0.0
175.0,0,0.0,0.0,9.485032009541168,0,0.0,1.0,0,0.0
180.0,0,0.0,0.0,9.284543256785831,0,0.0,1.0,0,0.0
185.0,0,0.0,0.0,9.26653967667196,0,0.0,1.0,0,0.0
190.0,1,1.0,0.16666666666666666,2.6253277211175488,0,0.0,1.0,0,0.0
195.0,1,1.0,0.14285714285714285,6.811966977720623,0,0.0,1.0,0,0.0
200.0,0,0.0,0.0,9.510252091870399,0,0.0,1.0,0,0.0
205.0,0,0.0,0.0,9.026501567812938,0,3.0,0.9414386024962118,0,3.0
210.0,0,0.0,0.0,9.797776585754823,0,4.0,0.8456664700889927,0,4.0
215.0,1,1.0,0.16666666666666666,7.584174742300585,1,1.0,0.0049594782285400955,1,1.0
220.0,1,6.0,1.0,7.391343488818258,1,6.0,5.5953395842920255e-05,1,6.0
225.0,1,11.0,1.8333333333333333,8.28476657726056,1,11.0,0.4787465706973748,1,11.0
230.0,1,16.0,3.2,6.067125512522899,1,16.0,0.0,1,16.0
235.0,0,0.0,0.0,7.185434604776029,0,0.0,0.7694273333997769,0,0.0
240.0,0,0.0,0.0,10.194044342242435,0,0.0,0.9547296206033434,0,0.0
245.0,1,1.0,0.25,7.456480011422483,1,1.0,0.0007169747002795634,1,1.0
250.0,1,6.0,1.5,6.6911156223709005,1,6.0,0.0,1,6.0
255.0,1,11.0,1.2222222222222223,7.1139300326212,1,11.0,0.0,1,11.0
260.0,1,16.0,1.7777777777777777,7.656033869617914,1,16.0,0.0,1,16.0
265.0,0,0.0,0.0,9.044994591800082,0,0.0,0.9326282027266116,0,0.0
270.0,0,0.0,0.0,8.845132982901882,0,3.0,0.9808454917202506,0,3.0
275.0,0,0.0,0.0,8.295846817782243,0,0.0,1.0,0,0.0
280.0,1,1.0,0.125,7.813791286741712,1,1.0,0.00045483444132491936,1,1.0
285.0,1,6.0,0.75,7.148569652961868,1,6.0,0.0,1,6.0
290.0,1,11.0,1.375,7.889016959852161,1,11.0,0.48453084816872716,1,11.0
295.0,0,0.0,0.0,8.431833841759973,0,0.0,0.9736572871910802,0,0.0
300.0,0,0.0,0.0,8.063763249436692,0,0.0,0.013746536187253655,0,0.0
305.0,1,5.0,1.0,7.791227684052852,1,5.0,0.0,1,5.0
310.0,1,10.0,2.5,6.077023299055565,1,10.0,0.0,1,10.0
315.0,2,17.0,1.7,4.6362004596240585,1,15.0,0.0,1,15.0
320.0,1,20.0,2.0,8.228712781433103,1,20.0,0.0,1,20.0
325.0,0,0.0,0.0,8.70891109887158,0,0.0,1.0,0,0.0
330.0,0,0.0,0.0,10.204406141848215,0,3.0,0.899061566814733,0,3.0
335.0,0,0.0,0.0,9.138150204635236,0,3.0,0.9620355819156444,0,3.0
340.0,0,0.0,0.0,8.014035335652036,0,0.0,0.022400839781645598,0,0.0
345.0,1,5.0,0.7142857142857143,8.970553195938146,1,5.0,0.4933498689230526,1,5.0
350.0,1,10.0,1.4285714285714286,8.88799396790938,1,10.0,0.0,1,10.0
355.0,1,15.0,2.142857142857143,8.785947872365139,1,15.0,0.0,1,15.0
360.0,0,0.0,0.0,9.771490473840185,0,0.0,1.0,0,0.0
365.0,0,0.0,0.0,9.799754333844206,0,0.0,1.0,0,0.0
370.0,0,0.0,0.0,9.36998296890456,0,0.0,1.0,0,0.0
375.0,0,0.0,0.0,8.035629184084728,0,0.0,1.0,0,0.0
380.0,0,0.0,0.0,5.888510177985837,0,0.0,0.014693378617224806,0,0.0
385.0,1,4.0,0.3333333333333333,8.732922256080489,1,4.0,0.00010631120455361412,1,4.0
390.0,0,0.0,0.0,9.060250938039788,0,0.0,0.9381106574097345,0,0.0
395.0,0,0.0,0.0,9.059805019201645,0,3.0,0.8966844232031314,0,3.0
400.0,0,0.0,0.0,9.837065694723115,0,0.0,0.6737794631828995,0,0.0
405.0,1,2.0,0.18181818181818182,7.183645603129542,1,2.0,0.4743630925950323,1,2.0
410.0,1,7.0,0.6363636363636364,8.493283632140475,1,7.0,0.3541047428673284,1,7.0
415.0,1,12.0,1.2,8.653580756633351,1,12.0,0.45715469250846197,1,12.0
420.0,0,0.0,0.0,6.8371413336123625,0,0.0,0.02981089434213062,0,0.0
425.0,1,5.0,0.5555555555555556,7.271466727754041,1,5.0,4.574296619907774e-05,1,5.0
