step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_2508688051_5148642229_5148642231_stopped,cluster_2508688051_5148642229_5148642231_accumulated_waiting_time,cluster_2508688051_5148642229_5148642231_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,7.196130405081018,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,9.790148333116404,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,9.663002898060686,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,9.737683779751851,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,9.737683779751851,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,9.41042344270364,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,7.933915720383986,0,0.0,0.7693544762655392,0,0.0
40.0,0,0.0,0.0,9.41042344270364,0,0.0,0.9125319267757248,0,0.0
45.0,1,2.0,2.0,0.009105697364271446,1,2.0,0.0008829825364445018,1,2.0
50.0,1,7.0,7.0,0.0,1,7.0,0.0,1,7.0
55.0,1,12.0,12.0,0.0,1,12.0,0.0,1,12.0
60.0,1,17.0,17.0,0.0,1,17.0,0.0,1,17.0
65.0,1,22.0,7.333333333333333,1.2497741152377178,1,22.0,0.0,1,22.0
70.0,1,27.0,9.0,7.313450554486543,1,27.0,0.0,1,27.0
75.0,1,32.0,10.666666666666666,7.596095641189959,1,32.0,0.4778944760654166,1,32.0
80.0,0,0.0,0.0,8.13701609858512,0,0.0,0.7693088551871781,0,0.0
85.0,0,0.0,0.0,10.296535358207214,0,0.0,1.0,0,0.0
90.0,0,0.0,0.0,9.79530052746722,0,0.0,1.0,0,0.0
95.0,0,0.0,0.0,10.376857611227747,0,0.0,0.7473252011718036,0,0.0
100.0,0,0.0,0.0,11.137615862593181,0,0.0,0.9132207215578869,0,0.0
105.0,0,0.0,0.0,10.24221544270364,0,0.0,1.0,0,0.0
110.0,0,0.0,0.0,10.621940333116404,0,0.0,1.0,0,0.0
115.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
130.0,0,0.0,0.0,6.00698782101584,0,0.0,1.0,0,0.0
135.0,0,0.0,0.0,11.013712149567334,0,0.0,1.0,0,0.0
140.0,0,0.0,0.0,11.009217433091928,0,3.0,0.935093454047076,0,3.0
145.0,0,0.0,0.0,6.76671239828148,0,3.0,0.4929580399405815,0,3.0
150.0,0,0.0,0.0,6.492517156957997,0,3.0,0.25423267061591676,0,3.0
155.0,0,0.0,0.0,10.94296414666382,0,0.0,1.0,0,0.0
160.0,0,0.0,0.0,10.25384575966559,0,0.0,0.9268903019974438,0,0.0
165.0,0,0.0,0.0,10.862082804548185,0,0.0,0.9504213128671484,0,0.0
170.0,0,0.0,0.0,9.83672862598545,0,0.0,1.0,0,0.0
175.0,0,0.0,0.0,12.012076730840102,0,0.0,1.0,0,0.0
180.0,0,0.0,0.0,7.774684456458559,0,0.0,1.0,0,0.0
185.0,0,0.0,0.0,10.867991128890036,0,0.0,1.0,0,0.0
190.0,1,1.0,0.16666666666666666,2.848192243865075,0,0.0,1.0,0,0.0
195.0,0,1.0,0.14285714285714285,8.14883515571866,0,0.0,1.0,0,0.0
200.0,0,0.0,0.0,8.865342768315648,0,0.0,0.9342736033056016,0,0.0
205.0,0,0.0,0.0,9.84936369903902,0,3.0,0.941415081055565,0,3.0
210.0,1,3.0,0.5,7.982110441467263,1,7.0,0.46289581067947244,1,7.0
215.0,2,10.0,1.6666666666666667,4.134427703759068,2,14.0,0.01018272691568605,2,14.0
220.0,0,0.0,0.0,6.4294057934595585,0,13.0,0.36368557441314747,0,13.0
225.0,0,0.0,0.0,10.583003799133413,0,0.0,0.9535996901661516,0,0.0
230.0,0,0.0,0.0,8.413028196949584,0,0.0,1.0,0,0.0
235.0,0,0.0,0.0,9.846802339130495,0,0.0,0.9219057850156109,0,0.0
240.0,0,0.0,0.0,8.193217056533275,0,0.0,1.0,0,0.0
245.0,0,0.0,0.0,9.081530969437704,0,0.0,1.0,0,0.0
250.0,0,0.0,0.0,9.79855200932401,0,0.0,1.0,0,0.0
255.0,0,0.0,0.0,7.30046850647435,0,0.0,1.0,0,0.0
260.0,0,0.0,0.0,9.274324983130661,0,0.0,1.0,0,0.0
265.0,0,0.0,0.0,9.813576370341107,0,0.0,0.8739631119001442,0,0.0
270.0,0,0.0,0.0,9.736034133178668,0,3.0,0.9276254962358028,0,3.0
275.0,2,4.0,0.4444444444444444,7.555976408536042,2,7.0,0.003986403121225089,2,7.0
280.0,2,14.0,1.5555555555555556,6.443418627190731,2,17.0,9.245711799772068e-06,2,17.0
285.0,0,0.0,0.0,7.934187989189034,0,12.0,0.6140564069747648,0,12.0
290.0,0,0.0,0.0,10.142260204853047,0,0.0,1.0,0,0.0
295.0,0,0.0,0.0,6.735618765839189,0,0.0,1.0,0,0.0
300.0,0,0.0,0.0,10.21533945042845,0,0.0,1.0,0,0.0
305.0,0,0.0,0.0,8.06910924939294,0,0.0,1.0,0,0.0
310.0,0,0.0,0.0,10.086832078212947,0,0.0,1.0,0,0.0
315.0,1,2.0,0.25,5.202694250328843,0,0.0,1.0,0,0.0
320.0,0,0.0,0.0,8.712086990776788,0,0.0,1.0,0,0.0
325.0,0,0.0,0.0,9.912182888881308,0,0.0,0.9631278545361095,0,0.0
330.0,0,0.0,0.0,9.859091007976259,0,3.0,0.9608030511334431,0,3.0
335.0,0,0.0,0.0,9.075194609844361,0,0.0,1.0,0,0.0
340.0,0,0.0,0.0,9.902547296073436,0,0.0,1.0,0,0.0
345.0,1,1.0,0.14285714285714285,6.917998065380145,0,0.0,0.7644572311299274,0,0.0
350.0,0,0.0,0.0,9.423753840644254,0,0.0,0.8591872452344066,0,0.0
355.0,2,4.0,0.6666666666666666,5.776602418918028,2,4.0,0.0015458787465998777,2,4.0
360.0,2,14.0,2.3333333333333335,5.418569207309484,2,14.0,5.1439856872551e-06,2,14.0
365.0,2,24.0,4.8,6.462600706458761,2,24.0,0.0,2,24.0
370.0,0,0.0,0.0,8.435811423455792,0,0.0,0.6756678574627636,0,0.0
