step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_2508688051_5148642229_5148642231_stopped,cluster_2508688051_5148642229_5148642231_accumulated_waiting_time,cluster_2508688051_5148642229_5148642231_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,6.836247447133063,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.963387459917248,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.709362493216085,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.949488297691822,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,12.091094554057598,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,6.9249347816079405,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,11.179927115263672,0,0.0,0.921992882899516,0,0.0
40.0,0,0.0,0.0,0.4388822130926224,0,0.0,0.03619399954317531,0,0.0
45.0,1,5.0,5.0,0.00029430978025814236,1,5.0,2.4271314112169687e-05,1,5.0
50.0,0,0.0,0.0,5.574630020256153,0,0.0,1.0,0,0.0
55.0,0,0.0,0.0,11.179927115263672,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,2.109682834660634,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,10.084186861282166,0,0.0,1.0,0,0.0
75.0,0,0.0,0.0,10.147503768340634,0,0.0,1.0,0,0.0
80.0,0,0.0,0.0,9.160037448292584,0,0.0,0.9299866893944452,0,0.0
85.0,0,0.0,0.0,7.601395850548009,0,0.0,0.5025756199732562,0,0.0
90.0,1,4.0,2.0,5.6068841930695985,1,4.0,2.061848424134531e-05,1,4.0
95.0,1,9.0,4.5,4.248628444926567,1,9.0,0.371549113567247,1,9.0
100.0,1,14.0,7.0,5.552112994494333,1,14.0,0.4855408488339153,1,14.0
105.0,2,20.0,10.0,0.0029827997642449923,2,20.0,0.00026085044214144626,2,20.0
110.0,0,0.0,0.0,4.2342595858539305,0,4.0,0.2694832555735518,0,4.0
115.0,0,0.0,0.0,8.741236782911242,0,0.0,1.0,0,0.0
120.0,0,0.0,0.0,7.689620348164484,0,0.0,1.0,0,0.0
125.0,0,0.0,0.0,8.83659911526367,0,0.0,1.0,0,0.0
130.0,0,0.0,0.0,6.075665432471284,0,0.0,1.0,0,0.0
135.0,0,0.0,0.0,9.208836651336945,0,0.0,1.0,0,0.0
140.0,0,0.0,0.0,10.370768476200931,0,0.0,0.9319015820400547,0,0.0
145.0,0,0.0,0.0,7.354425174544201,0,3.0,0.6476061543772799,0,3.0
150.0,2,4.0,1.3333333333333333,3.3076884262959374,2,7.0,0.004578760146584682,2,7.0
155.0,2,14.0,4.666666666666667,3.2727683200795123,2,17.0,0.0,2,17.0
160.0,2,24.0,8.0,2.576390872070762,2,27.0,0.0,2,27.0
165.0,2,34.0,11.333333333333334,3.176844039790573,2,37.0,0.30909845262121677,2,37.0
170.0,0,0.0,0.0,3.5775353306423763,0,22.0,0.2519425605693012,0,22.0
175.0,0,0.0,0.0,10.588238114034157,0,0.0,1.0,0,0.0
180.0,0,0.0,0.0,8.69630659113387,0,0.0,1.0,0,0.0
185.0,0,0.0,0.0,11.208895866308964,0,0.0,1.0,0,0.0
190.0,1,1.0,0.14285714285714285,2.9266397953710417,0,0.0,1.0,0,0.0
195.0,1,1.0,0.14285714285714285,7.419608586012653,0,0.0,1.0,0,0.0
200.0,0,0.0,0.0,9.649081338850872,0,0.0,0.9816357183837389,0,0.0
205.0,0,0.0,0.0,9.617379451589525,0,3.0,0.8313631237280141,0,3.0
210.0,1,2.0,0.2857142857142857,8.505477900927815,1,5.0,0.4768267888868556,1,5.0
215.0,2,9.0,1.2857142857142858,6.139147262552204,2,13.0,0.25195172086910916,2,13.0
220.0,2,19.0,2.7142857142857144,5.77975455416114,2,23.0,0.00761408661638362,2,23.0
225.0,3,34.0,4.857142857142857,5.425758547299134,3,38.0,0.24915103820865875,3,38.0
230.0,0,0.0,0.0,5.439472052510179,0,28.0,0.32286513156771923,0,28.0
235.0,0,0.0,0.0,9.27622002042291,0,0.0,0.6906252749504849,0,0.0
240.0,0,0.0,0.0,7.679379837303354,0,0.0,0.9517347660271017,0,0.0
245.0,0,0.0,0.0,9.925771019711492,0,0.0,1.0,0,0.0
250.0,0,0.0,0.0,8.362052713664824,0,0.0,1.0,0,0.0
255.0,0,0.0,0.0,7.557076723837402,0,0.0,1.0,0,0.0
260.0,0,0.0,0.0,9.032626287271997,0,0.0,1.0,0,0.0
265.0,0,0.0,0.0,9.880448913820606,0,0.0,0.927433819229062,0,0.0
270.0,0,0.0,0.0,9.373875573050334,0,3.0,0.7888576919316383,0,3.0
275.0,2,3.0,0.3333333333333333,5.237913369524559,2,6.0,0.0020249794486240907,2,6.0
280.0,2,13.0,1.4444444444444444,6.801872150082725,2,16.0,5.5077185104575346e-05,2,16.0
285.0,2,23.0,2.875,7.056895168793354,2,26.0,0.3119904984377737,2,26.0
290.0,0,0.0,0.0,5.96860579393247,0,17.0,0.5080473913683072,0,17.0
295.0,0,0.0,0.0,9.64327218102846,0,0.0,1.0,0,0.0
300.0,0,0.0,0.0,7.571406854611744,0,0.0,1.0,0,0.0
305.0,0,0.0,0.0,9.161724068201323,0,0.0,1.0,0,0.0
310.0,0,0.0,0.0,6.662142569347935,0,0.0,1.0,0,0.0
315.0,1,2.0,0.2222222222222222,4.794972422092889,0,0.0,1.0,0,0.0
320.0,0,0.0,0.0,8.824416977476321,0,0.0,1.0,0,0.0
325.0,0,0.0,0.0,9.630872375664925,0,0.0,0.9396024156747279,0,0.0
330.0,0,0.0,0.0,9.327963664320002,0,4.0,0.8701926571304772,0,4.0
335.0,1,1.0,0.125,6.77821548599891,1,5.0,0.45195052806935415,1,5.0
340.0,2,8.0,1.0,6.543881368004929,2,12.0,0.0005011486869136489,2,12.0
345.0,2,18.0,2.5714285714285716,7.141716229077444,2,22.0,0.25816692467877433,2,22.0
350.0,0,0.0,0.0,7.239657021109596,0,14.0,0.5467874375519339,0,14.0
355.0,0,0.0,0.0,8.982875005410635,0,0.0,1.0,0,0.0
360.0,0,0.0,0.0,9.86215153985885,0,0.0,1.0,0,0.0
365.0,0,0.0,0.0,9.639111452349844,0,0.0,1.0,0,0.0
370.0,0,0.0,0.0,7.403451599898994,0,0.0,1.0,0,0.0
375.0,0,0.0,0.0,10.159354739220634,0,0.0,1.0,0,0.0
380.0,0,0.0,0.0,6.9566954320711405,0,0.0,1.0,0,0.0
385.0,0,0.0,0.0,8.425115943186926,0,0.0,0.0123385261157875,0,0.0
390.0,1,5.0,0.4166666666666667,8.7323179777413,1,5.0,0.4432509661501186,1,5.0
395.0,1,10.0,0.8333333333333334,8.728028715669428,1,14.0,0.5337950344569315,1,14.0
400.0,2,19.0,1.5833333333333333,7.982744858157517,2,23.0,0.3883588986335903,2,23.0
405.0,4,35.0,2.9166666666666665,7.105327485323368,4,39.0,0.00028045736055485476,4,39.0
410.0,0,0.0,0.0,6.075251177388641,0,17.0,0.26555497161618563,0,17.0
415.0,2,9.0,0.8181818181818182,7.6191478087550655,1,4.0,0.2770671541441743,1,4.0
420.0,0,0.0,0.0,8.010922519374532,0,8.0,0.5155520453051913,0,8.0
425.0,0,0.0,0.0,10.673238632161894,0,0.0,1.0,0,0.0
430.0,0,0.0,0.0,8.654432683730178,0,0.0,1.0,0,0.0
435.0,0,0.0,0.0,9.450026930777426,0,0.0,0.8167887993621711,0,0.0
440.0,1,2.0,0.15384615384615385,6.626343792698335,0,0.0,1.0,0,0.0
445.0,0,0.0,0.0,8.18158344794014,0,0.0,1.0,0,0.0
450.0,0,0.0,0.0,9.520337641928068,0,0.0,0.9831063872331969,0,0.0
455.0,0,0.0,0.0,9.552645162599102,0,4.0,0.9076096819038125,0,4.0
460.0,1,2.0,0.16666666666666666,7.558605354685877,1,6.0,0.3834409638978789,1,6.0
465.0,2,10.0,0.8333333333333334,7.299182554328041,2,14.0,3.32129746412819e-05,2,14.0
470.0,2,20.0,1.6666666666666667,7.739088568225507,2,24.0,0.2957690841051627,2,24.0
475.0,0,0.0,0.0,7.573588254213175,0,15.0,0.6171764394329134,0,15.0
480.0,0,0.0,0.0,9.794630766216798,0,0.0,0.9231165091126069,0,0.0
485.0,0,0.0,0.0,10.223996193975266,0,0.0,1.0,0,0.0
490.0,0,0.0,0.0,10.20462752858975,0,0.0,1.0,0,0.0
495.0,0,0.0,0.0,8.37531470150989,0,0.0,1.0,0,0.0
500.0,7,0.0,0.0,3.9377347307231205,0,0.0,1.0,0,0.0
505.0,0,0.0,0.0,7.122183361212774,0,0.0,0.01863345166706752,0,0.0
510.0,1,5.0,0.45454545454545453,8.444991802631785,1,5.0,0.0,1,5.0
515.0,1,10.0,0.9090909090909091,8.69542901933649,1,10.0,0.44291103383306885,1,10.0
520.0,1,15.0,1.3636363636363635,7.763624327413984,1,18.0,0.4932508247361995,1,18.0
525.0,2,21.0,1.9090909090909092,6.384665947059398,2,24.0,0.19350649878487577,2,24.0
530.0,3,35.0,3.1818181818181817,6.7226782699484495,3,38.0,1.3488520224801265e-05,3,38.0
535.0,0,0.0,0.0,7.067391041892651,0,10.0,0.5387735617353194,0,10.0
540.0,2,6.0,0.6666666666666666,6.568042678697255,1,2.0,0.0018277796421041562,1,2.0
545.0,0,0.0,0.0,7.402954550646377,0,0.0,1.0,0,0.0
550.0,0,0.0,0.0,8.677702844837452,0,0.0,1.0,0,0.0
555.0,0,0.0,0.0,8.093257838023337,0,0.0,1.0,0,0.0
560.0,0,0.0,0.0,10.027204520920375,0,0.0,1.0,0,0.0
565.0,1,2.0,0.13333333333333333,4.9314719425353255,0,0.0,1.0,0,0.0
570.0,1,3.0,0.17647058823529413,7.392656750540683,1,3.0,0.020047584669021748,1,3.0
575.0,3,15.0,0.9375,8.03409513872902,2,13.0,0.3035484686705758,2,13.0
580.0,2,23.0,1.4375,8.442643631119491,2,27.0,0.5220265856194929,2,27.0
585.0,3,36.0,2.25,7.383030948462353,3,46.0,0.29426956696097983,3,46.0
590.0,5,58.0,3.8666666666666667,4.969368124345276,5,68.0,0.017438415993325317,5,68.0
595.0,1,5.0,0.3333333333333333,6.4366326422282505,1,52.0,0.29236573291076856,1,52.0
600.0,1,2.0,0.13333333333333333,8.156932069635312,0,11.0,0.38193118891010475,0,11.0
605.0,3,12.0,0.8571428571428571,6.778393200959967,1,3.0,0.00018926067852391375,1,3.0
610.0,0,0.0,0.0,9.368172967983158,0,0.0,0.541196719528685,0,0.0
615.0,0,0.0,0.0,8.526344994456569,0,0.0,0.9758030687296665,0,0.0
620.0,0,0.0,0.0,9.152625177073002,0,0.0,1.0,0,0.0
625.0,7,0.0,0.0,5.8188356617420505,0,0.0,1.0,0,0.0
630.0,0,0.0,0.0,9.02403777116667,0,0.0,1.0,0,0.0
635.0,1,4.0,0.21052631578947367,8.089478281954976,0,0.0,1.0,0,0.0
640.0,1,1.0,0.05555555555555555,8.21480742850611,1,3.0,0.5978924166715175,1,3.0
645.0,1,6.0,0.35294117647058826,8.926923019881265,1,12.0,0.52143355050971,1,12.0
650.0,3,16.0,1.0,5.8323104443225935,3,22.0,0.03563993847525132,3,22.0
655.0,0,0.0,0.0,7.401415587193739,0,12.0,0.3165060714063888,0,12.0
660.0,1,5.0,0.3333333333333333,7.814728589901125,0,0.0,0.536859121610904,0,0.0
665.0,0,0.0,0.0,8.366729392529377,0,0.0,1.0,0,0.0
670.0,0,0.0,0.0,9.075659128447663,0,0.0,0.8413883398263411,0,0.0
675.0,0,0.0,0.0,8.428691751958194,0,0.0,1.0,0,0.0
680.0,0,0.0,0.0,9.133478647195279,0,0.0,1.0,0,0.0
685.0,0,0.0,0.0,9.250273846172444,0,0.0,1.0,0,0.0
690.0,3,4.0,0.23529411764705882,5.304925904336203,1,1.0,0.0035309563899760276,1,1.0
695.0,1,6.0,0.35294117647058826,8.560750329109657,1,6.0,0.0,1,6.0
700.0,2,13.0,0.8125,8.632197847882166,1,11.0,0.623748144645104,1,11.0
705.0,1,16.0,1.0,8.301221631784998,1,19.0,0.5562502229986392,1,19.0
710.0,3,28.0,1.8666666666666667,6.372946452577981,3,35.0,0.305116467977136,3,35.0
715.0,0,0.0,0.0,5.9807142671015034,0,14.0,0.2239344970255724,0,14.0
720.0,2,7.0,0.5,8.015845350196699,1,5.0,1.6444510425554427e-05,1,5.0
725.0,1,10.0,0.7692307692307693,7.857493797736937,1,10.0,0.43811067347157373,1,10.0
730.0,1,15.0,1.25,8.621145915743153,1,15.0,0.45134897391833767,1,15.0
735.0,1,20.0,1.6666666666666667,8.045274836612165,1,20.0,0.0,1,20.0
740.0,1,25.0,2.5,8.107917135039289,1,25.0,0.4897198440500001,1,25.0
745.0,0,0.0,0.0,8.7191058621386,0,0.0,1.0,0,0.0
750.0,11,0.0,0.0,4.222211404715811,0,0.0,1.0,0,0.0
755.0,0,0.0,0.0,8.053227933678366,0,0.0,0.9276886535584266,0,0.0
760.0,1,2.0,0.1,8.171162812385024,1,2.0,0.4594919685235222,1,2.0
765.0,2,11.0,0.5789473684210527,8.437396541806375,1,7.0,0.7144707544358142,1,7.0
770.0,1,12.0,0.631578947368421,8.638575425097377,1,15.0,0.49361274243608577,1,15.0
775.0,0,0.0,0.0,6.686926347846947,0,8.0,0.2764364246598215,0,8.0
780.0,2,10.0,0.5882352941176471,7.531260758064394,1,10.0,0.24378377284970754,1,10.0
785.0,1,10.0,0.5882352941176471,8.582422841570619,1,10.0,0.4554259342440128,1,10.0
790.0,2,16.0,1.0,7.888309411356811,1,15.0,0.0,1,15.0
795.0,1,20.0,1.25,8.510874995946821,1,20.0,0.4911339615063122,1,20.0
800.0,1,25.0,1.6666666666666667,8.327718451036963,1,25.0,0.0,1,25.0
805.0,0,0.0,0.0,9.477395673971213,0,0.0,1.0,0,0.0
810.0,0,0.0,0.0,9.47123114652136,0,0.0,1.0,0,0.0
815.0,2,3.0,0.13043478260869565,7.149339614990891,0,0.0,1.0,0,0.0
820.0,2,4.0,0.17391304347826086,7.83094891774873,1,1.0,0.006661945963208151,1,1.0
825.0,3,16.0,0.7272727272727273,7.546928341242887,1,7.0,0.46409846024785295,1,7.0
830.0,2,16.0,0.7619047619047619,8.205787229105216,2,23.0,0.5122244650876525,2,23.0
835.0,0,0.0,0.0,7.120210989842361,0,15.0,0.48266646847525135,0,15.0
840.0,2,3.0,0.15789473684210525,9.144742802417502,1,1.0,0.0056768881458523985,1,1.0
845.0,1,6.0,0.3157894736842105,7.098518647190441,1,6.0,2.3956094716565604e-05,1,6.0
850.0,2,13.0,0.6842105263157895,7.531951669291127,1,11.0,0.4631783133988241,1,11.0
855.0,1,16.0,0.9411764705882353,9.532022067668715,1,16.0,0.4796275414696333,1,16.0
860.0,1,21.0,1.5,8.361276290004195,1,21.0,0.4772588032602241,1,21.0
865.0,0,0.0,0.0,9.553225012660306,0,0.0,1.0,0,0.0
870.0,0,0.0,0.0,10.413957463993263,0,0.0,1.0,0,0.0
875.0,10,0.0,0.0,4.108209695023695,0,0.0,0.4577307874044064,0,0.0
880.0,1,2.0,0.125,8.203138202543666,1,2.0,0.0009920114556554991,1,2.0
885.0,1,7.0,0.3888888888888889,8.052727615674076,1,7.0,0.0,1,7.0
890.0,2,16.0,0.9411764705882353,8.439606236416557,1,12.0,0.637502506284028,1,12.0
895.0,1,17.0,1.0625,8.563204516259011,1,21.0,0.29178154626820935,1,21.0
900.0,2,26.0,1.7333333333333334,7.49786294198277,2,35.0,0.364922623561183,2,35.0
905.0,1,1.0,0.06666666666666667,7.020374352673218,0,12.0,0.21782789816195355,0,12.0
910.0,2,10.0,0.6666666666666666,8.210322747006007,1,4.0,0.4531035305953194,1,4.0
915.0,2,12.0,0.8,7.067944250102765,1,9.0,0.0,1,9.0
