step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.4282271710084755,0,0.0,0.30548613315478895,0,0.0
10.0,1,0.0,0.0,6.045155151337873,0,0.0,0.6557445271848973,0,0.0
15.0,1,0.0,0.0,6.388424890828227,0,0.0,0.7888324644922835,0,0.0
20.0,1,0.0,0.0,6.8149422232184715,0,0.0,0.4294406322617236,0,0.0
25.0,3,7.0,0.2916666666666667,6.410298445393695,2,7.0,0.15445066987359765,2,7.0
30.0,3,18.0,0.6428571428571429,7.198536864367592,3,18.0,0.2818439380259708,3,18.0
35.0,6,37.0,1.088235294117647,5.883400689583438,4,37.0,0.2709506005686709,4,37.0
40.0,3,7.0,0.1794871794871795,5.78136815833781,0,19.0,0.26467280818504607,0,19.0
45.0,8,37.0,0.8809523809523809,7.277578480447806,2,8.0,0.4587682853253945,2,8.0
50.0,10,78.0,1.7333333333333334,6.524869286622373,3,19.0,0.3568228069399901,3,19.0
55.0,7,83.0,1.7291666666666667,6.544047478485936,1,16.0,0.4369510652531412,1,16.0
60.0,11,104.0,2.0,6.317402400988643,5,22.0,0.18085695204376023,5,22.0
65.0,7,109.0,2.056603773584906,6.344881246043213,2,18.0,0.343218104126185,2,18.0
70.0,9,28.0,0.49122807017543857,5.668387256230146,4,31.0,0.26980943360575477,4,31.0
75.0,7,29.0,0.48333333333333334,5.828673977702374,3,37.0,0.24249156460690235,3,37.0
80.0,14,56.0,0.9333333333333333,4.865427251345109,5,56.0,0.12486012919393923,5,56.0
85.0,14,83.0,1.3833333333333333,5.167059863475022,6,102.0,0.2263979659938668,6,102.0
90.0,19,116.0,1.8709677419354838,4.8178132038641355,6,127.0,0.19159333077704638,6,127.0
95.0,22,165.0,2.5384615384615383,4.9221008118823395,8,140.0,0.17859859957394097,8,140.0
100.0,16,175.0,2.5,4.7847758934773585,5,152.0,0.15655887601815838,5,152.0
105.0,18,223.0,3.0135135135135136,5.199109286119134,4,133.0,0.2051413933303549,4,133.0
110.0,20,301.0,3.858974358974359,4.887664991754062,7,162.0,0.13549714525378362,7,162.0
115.0,25,365.0,4.345238095238095,5.0134504781522615,8,174.0,0.17394409135716105,8,174.0
120.0,28,415.0,4.7701149425287355,4.170032953113619,7,209.0,0.11958990915462088,7,209.0
125.0,22,211.0,2.3444444444444446,4.312714513374325,13,279.0,0.11908257395648258,13,279.0
130.0,25,269.0,2.89247311827957,4.5378498995272265,12,371.0,0.15753048393656663,12,371.0
135.0,31,381.0,4.010526315789473,3.9839560839840487,16,495.0,0.14019519649205228,16,495.0
