step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.2950405358942225,0,0.0,0.22697811044559257,0,0.0
10.0,1,0.0,0.0,6.036349061752418,0,0.0,0.6219372715334494,0,0.0
15.0,1,0.0,0.0,6.616855988065956,0,0.0,0.7185743915717917,0,0.0
20.0,2,1.0,0.05263157894736842,6.649274268367286,1,1.0,0.3144819474925109,1,1.0
25.0,1,0.0,0.0,7.410644415427677,0,0.0,0.7094478694014434,0,0.0
30.0,0,0.0,0.0,8.325309050115331,0,0.0,0.5943909301339663,0,0.0
35.0,2,1.0,0.030303030303030304,7.963353253567888,1,1.0,0.45449474508064747,1,1.0
40.0,4,14.0,0.3888888888888889,6.889417501388072,2,11.0,0.30053846399731565,2,11.0
45.0,7,38.0,0.95,6.234661957377083,4,27.0,0.3275259256437978,4,27.0
50.0,10,74.0,1.7619047619047619,5.678549643954584,4,47.0,0.24142899275228094,4,47.0
55.0,7,52.0,1.1063829787234043,5.8814484176406765,2,34.0,0.31662592673226403,2,34.0
60.0,8,82.0,1.6734693877551021,6.2931721653693025,3,16.0,0.2682132196937822,3,16.0
65.0,10,100.0,1.8867924528301887,6.162145218569397,2,7.0,0.38338212823267237,2,7.0
70.0,14,155.0,2.767857142857143,5.912533400548485,5,28.0,0.12887439111150217,5,28.0
75.0,16,193.0,3.2711864406779663,5.581643721585569,6,48.0,0.22564368516533076,6,48.0
80.0,15,206.0,3.377049180327869,4.975347857876333,6,61.0,0.15301607904251158,6,61.0
85.0,14,191.0,3.1311475409836067,5.6759750495491925,3,73.0,0.32578447728584825,3,73.0
90.0,15,213.0,3.435483870967742,5.1634264359367315,4,77.0,0.2698985699132432,4,77.0
95.0,15,249.0,3.772727272727273,5.202962755943332,6,89.0,0.1733209443928566,6,89.0
100.0,19,294.0,4.260869565217392,5.091616953843298,6,140.0,0.10832597262708926,6,140.0
105.0,13,335.0,4.71830985915493,5.3090301583631065,2,158.0,0.24550016378047362,2,158.0
110.0,23,421.0,5.5394736842105265,4.972829498419795,7,112.0,0.17653122414586356,7,112.0
115.0,33,563.0,6.950617283950617,4.82129107071995,13,161.0,0.15997576802041413,13,161.0
