step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.751044997093268,0,0.0,0.327666941744971,0,0.0
10.0,1,0.0,0.0,6.161406819628952,0,0.0,0.5918990996273851,0,0.0
15.0,1,0.0,0.0,7.021548938249587,0,0.0,0.7919655786721489,0,0.0
20.0,2,1.0,0.05263157894736842,6.6912217765856985,1,1.0,0.2612602427607297,1,1.0
25.0,3,11.0,0.4583333333333333,6.985892094425769,2,11.0,0.28590404188965873,2,11.0
30.0,4,24.0,0.8571428571428571,7.071634957176087,4,24.0,0.33879384891698505,4,24.0
35.0,7,49.0,1.53125,6.064689126064156,5,48.0,0.256827812765709,5,48.0
40.0,2,9.0,0.24324324324324326,6.091393886852488,0,14.0,0.3755392123067671,0,14.0
45.0,6,32.0,0.7804878048780488,7.431444947574972,2,5.0,0.4624732216864367,2,5.0
50.0,14,79.0,1.7555555555555555,5.75580561064949,4,18.0,0.25095331815064414,4,18.0
55.0,9,87.0,1.7755102040816326,6.684442832625845,3,34.0,0.32217209709996364,3,34.0
60.0,9,102.0,2.0,6.9554407369573665,4,22.0,0.3506984554153239,4,22.0
65.0,8,79.0,1.5490196078431373,6.333887811844713,4,41.0,0.3984048404205655,4,41.0
70.0,11,69.0,1.2321428571428572,5.3233572229114605,7,78.0,0.08636287137263632,7,78.0
75.0,9,32.0,0.5517241379310345,5.563821747494252,2,42.0,0.3471862427395957,2,42.0
80.0,13,61.0,1.0166666666666666,6.133930224747904,3,48.0,0.22960098478559696,3,48.0
85.0,13,96.0,1.5483870967741935,5.318092571566407,3,58.0,0.22744674991221553,3,58.0
90.0,15,136.0,2.0606060606060606,5.29918155799968,6,80.0,0.2542442299682917,6,80.0
95.0,10,151.0,2.253731343283582,5.952307699234088,3,79.0,0.3851233239570127,3,79.0
100.0,18,192.0,2.782608695652174,4.667061176141481,3,69.0,0.16549078750329732,3,69.0
105.0,20,248.0,3.3066666666666666,4.652501193982197,5,90.0,0.1805072943755284,5,90.0
110.0,19,232.0,3.0526315789473686,4.648391472108478,5,110.0,0.14622855295277257,5,110.0
115.0,24,240.0,3.0,4.564612330552333,9,133.0,0.30164100211704825,9,133.0
120.0,19,269.0,3.2023809523809526,4.5343415293331795,3,101.0,0.2119972830328216,3,101.0
125.0,30,365.0,4.195402298850575,4.9364692216965445,7,138.0,0.21991675070012365,7,138.0
130.0,35,510.0,5.862068965517241,4.588785987954285,13,174.0,0.11866672315700987,13,174.0
