step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.898590264180676,0,0.0,0.2508963316830302,0,0.0
10.0,1,0.0,0.0,6.324690753547391,0,0.0,0.4677243942047612,0,0.0
15.0,1,0.0,0.0,7.2568694831461515,0,0.0,0.8322402150760788,0,0.0
20.0,2,1.0,0.05263157894736842,7.023079346634941,1,1.0,0.2440043345005779,1,1.0
25.0,3,10.0,0.4166666666666667,7.255153536056935,2,10.0,0.2416392710301446,2,10.0
30.0,4,24.0,0.8571428571428571,7.414871108022504,4,24.0,0.374983964302969,4,24.0
35.0,2,1.0,0.029411764705882353,6.445254724751127,0,10.0,0.3185496755934144,0,10.0
40.0,6,18.0,0.47368421052631576,7.173571890746539,2,6.0,0.25545702553656324,2,6.0
45.0,6,27.0,0.627906976744186,7.342057779637655,0,0.0,0.40588968580440443,0,0.0
50.0,9,59.0,1.2826086956521738,6.842681450404263,1,2.0,0.4496617544746093,1,2.0
55.0,12,105.0,2.234042553191489,6.573885994236554,4,15.0,0.3729541666970258,4,15.0
60.0,12,147.0,3.0625,5.531381459802559,6,36.0,0.24636912570870698,6,36.0
65.0,10,93.0,1.8235294117647058,5.208200183674907,1,9.0,0.3960528063609047,1,9.0
70.0,15,89.0,1.5614035087719298,5.429149744335332,4,18.0,0.016561922348297786,4,18.0
75.0,13,117.0,2.0172413793103448,5.586925088753368,2,26.0,0.3302497665210488,2,26.0
80.0,16,169.0,2.7704918032786887,4.311666945909342,4,45.0,0.17540119326149764,4,45.0
85.0,16,212.0,3.533333333333333,5.2667991688718745,4,62.0,0.30446750691359925,4,62.0
90.0,19,277.0,4.328125,5.645202461764072,3,51.0,0.40035573456207374,3,51.0
95.0,13,245.0,3.828125,5.6265057875252475,2,53.0,0.33124481023151,2,53.0
100.0,17,306.0,4.434782608695652,5.028475911164306,5,60.0,0.19495311854102607,5,60.0
105.0,25,409.0,5.602739726027397,4.598915995561579,11,143.0,0.20017353141032182,11,143.0
110.0,22,464.0,6.025974025974026,4.416311888993707,5,114.0,0.2252002408109329,5,114.0
115.0,26,542.0,6.609756097560975,4.849398180277622,7,97.0,0.24247167368456798,7,97.0
120.0,32,656.0,7.809523809523809,4.455879693414478,11,138.0,0.17004841625959236,11,138.0
