step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.101690075141378,0,0.0,0.22083574167916262,0,0.0
10.0,1,0.0,0.0,6.040253244940713,0,0.0,0.5540209777529246,0,0.0
15.0,2,4.0,0.2857142857142857,6.587276950019808,1,4.0,0.4989921584991801,1,4.0
20.0,2,9.0,0.47368421052631576,7.471185272617806,1,9.0,0.40411632673112496,1,9.0
25.0,2,14.0,0.5833333333333334,8.214068296901724,1,14.0,0.5970013931236153,1,14.0
30.0,1,1.0,0.03571428571428571,8.562225095360827,1,1.0,0.4859489093965031,1,1.0
35.0,4,10.0,0.3125,6.981217528203803,3,10.0,0.3240348768597871,3,10.0
40.0,7,32.0,0.8888888888888888,6.026948398401711,4,28.0,0.31536816109911586,4,28.0
45.0,8,65.0,1.5853658536585367,6.566597770401407,4,48.0,0.20963669180859254,4,48.0
50.0,12,109.0,2.5348837209302326,5.424883214051133,5,72.0,0.20415244142786299,5,72.0
55.0,15,173.0,3.6041666666666665,5.653764682650457,9,111.0,0.1854332802832851,9,111.0
60.0,16,244.0,4.784313725490196,5.659072489813743,11,157.0,0.16677497141185607,11,157.0
65.0,17,270.0,5.0,5.216118408542054,12,210.0,0.14536193484188717,12,210.0
70.0,17,279.0,4.65,5.215599239642935,15,280.0,0.11536223425299176,15,280.0
75.0,25,388.0,6.0625,4.43775677728366,17,361.0,0.0390483036485722,17,361.0
80.0,29,501.0,7.477611940298507,4.113586082649106,18,464.0,0.11326030468223326,18,464.0
85.0,18,165.0,2.426470588235294,4.206193373331717,7,345.0,0.12210790563915729,7,345.0
90.0,13,95.0,1.3194444444444444,5.494759559293798,2,224.0,0.25604186623363523,2,224.0
95.0,21,171.0,2.375,5.190691664246622,10,225.0,0.2415497258980275,10,225.0
100.0,29,300.0,3.9473684210526314,4.040783737628828,15,296.0,0.060791514260588736,15,296.0
105.0,34,432.0,5.6103896103896105,3.877856546399277,20,375.0,0.07300128880410699,20,375.0
