step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.071417132019997,0,0.0,0.3315642204747087,0,0.0
10.0,1,0.0,0.0,5.9674275574369915,0,0.0,0.48634120554003957,0,0.0
15.0,1,0.0,0.0,6.749163496877089,0,0.0,0.7540640365180762,0,0.0
20.0,1,0.0,0.0,6.889897244237318,0,0.0,0.2963442804310984,0,0.0
25.0,3,6.0,0.25,6.5694243091098485,2,6.0,0.19708559555185268,2,6.0
30.0,3,18.0,0.6428571428571429,7.028232036378249,3,18.0,0.30578470660863516,3,18.0
35.0,7,42.0,1.3125,6.572995299446292,5,41.0,0.2588757188605231,5,41.0
40.0,4,9.0,0.23076923076923078,6.067263505624552,0,21.0,0.3266006194854832,0,21.0
45.0,8,37.0,0.8809523809523809,7.36294071174872,2,8.0,0.47187000417709474,2,8.0
50.0,7,48.0,1.0666666666666667,6.422687913478862,1,7.0,0.3545295402048369,1,7.0
55.0,8,86.0,1.7551020408163265,6.728429665158968,3,14.0,0.35395796695395026,3,14.0
60.0,6,97.0,1.94,6.751359717949573,1,0.0,0.29052856778025477,1,0.0
65.0,13,138.0,2.6538461538461537,6.422472386976297,3,8.0,0.4074603432613809,3,8.0
70.0,7,18.0,0.3157894736842105,5.8913409897109705,2,20.0,0.27211328321753303,2,20.0
75.0,13,52.0,0.9122807017543859,5.327219575472048,5,37.0,0.21988330253864297,5,37.0
80.0,15,104.0,1.7333333333333334,5.276413462415497,7,85.0,0.25181348320604835,7,85.0
85.0,13,114.0,1.8688524590163935,5.353566227529654,3,51.0,0.3114742388121674,3,51.0
90.0,15,160.0,2.5,5.641858749958519,3,58.0,0.18991176666790208,3,58.0
95.0,13,202.0,3.0606060606060606,5.898358300406368,3,70.0,0.3287883612740888,3,70.0
100.0,18,261.0,3.7285714285714286,4.492493449919053,4,81.0,0.20022898422630706,4,81.0
105.0,24,350.0,4.72972972972973,4.658677534698373,8,120.0,0.23482701157261668,8,120.0
110.0,23,454.0,5.746835443037975,4.195807617610531,10,173.0,0.17859071099691992,10,173.0
115.0,21,324.0,3.9036144578313254,4.311587451208572,6,143.0,0.2574321087978177,6,143.0
120.0,21,336.0,3.9529411764705884,5.228417046376103,6,145.0,0.20479224416795708,6,145.0
125.0,25,401.0,4.556818181818182,4.3340633950513645,6,185.0,0.11759335707645001,6,185.0
130.0,30,507.0,5.696629213483146,4.634294826643256,7,210.0,0.14932561201317565,7,210.0
135.0,29,394.0,4.377777777777778,4.00775116826015,7,172.0,0.11497082701030971,7,172.0
140.0,21,373.0,4.144444444444445,4.831251021531346,3,284.0,0.2819683035170148,3,284.0
145.0,23,365.0,3.967391304347826,4.396021607584082,7,356.0,0.12278032987907357,7,356.0
150.0,33,480.0,5.1063829787234045,3.7862916942786393,12,414.0,0.10272686677971361,12,414.0
