step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.624784937328659,0,0.0,0.37023861468007024,0,0.0
10.0,1,0.0,0.0,6.572681326504574,0,0.0,0.3954425578824546,0,0.0
15.0,2,4.0,0.2857142857142857,6.885930571129906,1,4.0,0.5808659094547953,1,4.0
20.0,2,1.0,0.05263157894736842,6.498160133329783,1,1.0,0.16564701403913892,1,1.0
25.0,3,10.0,0.4166666666666667,6.509784873357244,2,10.0,0.4072922042313413,2,10.0
30.0,3,21.0,0.75,6.82087823301012,3,22.0,0.24149821365195445,3,22.0
35.0,6,41.0,1.2424242424242424,6.68838012384894,5,42.0,0.15629648001830304,5,42.0
40.0,8,74.0,2.0,5.595105378530429,7,75.0,0.1589520722087308,7,75.0
45.0,11,116.0,2.8292682926829267,5.787873140521696,8,113.0,0.11484656804634087,8,113.0
50.0,16,176.0,3.8260869565217392,5.255930689126537,10,158.0,0.15463474471037206,10,158.0
55.0,13,219.0,4.5625,5.511212960215295,12,214.0,0.1498790490199678,12,214.0
60.0,15,277.0,5.326923076923077,5.1468814123766045,12,261.0,0.029910937833877868,12,261.0
65.0,21,367.0,6.672727272727273,5.108049694166133,16,334.0,0.1356808734946436,16,334.0
70.0,25,454.0,7.442622950819672,4.26624533108326,19,431.0,0.10988161918595152,19,431.0
75.0,26,566.0,8.84375,3.8697244045739705,20,528.0,0.06217233880551542,20,528.0
80.0,23,230.0,3.2857142857142856,4.453604815158495,10,430.0,0.08749061735794099,10,430.0
85.0,14,116.0,1.6571428571428573,5.466501352698764,4,259.0,0.1645814139269481,4,259.0
90.0,16,167.0,2.2266666666666666,6.10050052517225,6,186.0,0.28549605146104373,6,186.0
95.0,18,252.0,3.36,5.957747649526404,7,181.0,0.2598394468854256,7,181.0
100.0,22,353.0,4.468354430379747,4.9799255095227855,9,213.0,0.15618784433645816,9,213.0
105.0,31,456.0,5.772151898734177,4.64125274703659,13,268.0,0.11451849606870958,13,268.0
