step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.4819830957287925,0,0.0,0.2516690457265309,0,0.0
10.0,1,0.0,0.0,5.970620424613175,0,0.0,0.5245168442431212,0,0.0
15.0,2,3.0,0.21428571428571427,6.280994343592316,1,3.0,0.54235800721932,1,3.0
20.0,2,8.0,0.42105263157894735,7.323525457952535,1,8.0,0.19385667094973488,1,8.0
25.0,3,13.0,0.5416666666666666,7.588101311987734,1,13.0,0.5097395817637672,1,13.0
30.0,1,18.0,0.6428571428571429,8.727778242819419,1,18.0,0.5186365043291481,1,18.0
35.0,3,26.0,0.8387096774193549,7.489341256631238,2,26.0,0.4499726941331019,2,26.0
40.0,6,45.0,1.3235294117647058,6.424279587376675,4,40.0,0.2343979352394796,4,40.0
45.0,8,74.0,1.8974358974358974,5.884372674596469,5,62.0,0.27501056252437567,5,62.0
50.0,10,96.0,2.1818181818181817,5.918362383088678,5,87.0,0.20274599282317257,5,87.0
55.0,13,157.0,3.4130434782608696,5.576574621922722,6,115.0,0.22532079267234895,6,115.0
60.0,13,198.0,3.8823529411764706,6.252672454461518,8,146.0,0.19968824451708875,8,146.0
65.0,17,267.0,5.448979591836735,4.657367294490982,10,188.0,0.130107988615476,10,188.0
70.0,16,129.0,2.3454545454545452,4.652159798850778,6,150.0,0.07930406055585239,6,150.0
75.0,14,146.0,2.4745762711864407,4.720622523887425,6,149.0,0.11683204624551562,6,149.0
80.0,13,198.0,3.2459016393442623,5.458528428789563,6,106.0,0.1878282049685197,6,106.0
85.0,19,276.0,4.3125,5.204828924070334,8,130.0,0.24776244404897627,8,130.0
90.0,17,282.0,4.086956521739131,5.441803085759061,9,165.0,0.2096193342709141,9,165.0
95.0,21,376.0,5.295774647887324,5.056809549790092,12,213.0,0.16266565685402215,12,213.0
100.0,26,494.0,6.415584415584416,5.0768474042410014,15,320.0,0.1158199245756216,15,320.0
105.0,27,627.0,8.038461538461538,5.0250359070188555,16,428.0,0.12984200683798036,16,428.0
110.0,35,781.0,9.409638554216867,4.257001812446905,20,511.0,0.09461458181416021,20,511.0
