step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.5450778286438434,0,0.0,0.2766240347287535,0,0.0
10.0,1,0.0,0.0,5.94046865860475,0,0.0,0.5324523102494224,0,0.0
15.0,1,0.0,0.0,6.909884667908609,0,0.0,0.8219973577196824,0,0.0
20.0,2,1.0,0.05263157894736842,6.801590706115644,1,1.0,0.23929358455406866,1,1.0
25.0,3,8.0,0.3333333333333333,7.234308657174368,2,8.0,0.31806833852004873,2,8.0
30.0,0,0.0,0.0,8.139415214003582,0,1.0,0.5110375908555669,0,1.0
35.0,2,2.0,0.058823529411764705,7.850171140105937,1,2.0,0.40969154125605434,1,2.0
40.0,2,10.0,0.2857142857142857,7.310841377724143,2,10.0,0.2051061322096375,2,10.0
45.0,7,35.0,0.875,6.832022533016115,4,28.0,0.3394111504883047,4,28.0
50.0,10,71.0,1.6136363636363635,6.619775393622158,4,48.0,0.2209597568998369,4,48.0
55.0,12,120.0,2.5531914893617023,6.212992544135618,5,73.0,0.3104836739897001,5,73.0
60.0,13,166.0,3.2549019607843137,6.114241087958685,8,103.0,0.27256669230660174,8,103.0
65.0,19,238.0,4.576923076923077,4.98837497345724,12,153.0,0.2020729513923786,12,153.0
70.0,22,329.0,5.875,4.9620938428558565,14,216.0,0.054295808682763694,14,216.0
75.0,21,422.0,7.275862068965517,4.972022833109876,14,291.0,0.048461920074041626,14,291.0
80.0,21,452.0,7.174603174603175,4.719611172420237,14,344.0,0.11707759247399102,14,344.0
85.0,16,272.0,4.184615384615385,4.645661952754871,6,301.0,0.10810266933245212,6,301.0
90.0,16,226.0,3.323529411764706,4.860464841175573,6,214.0,0.23514888891430244,6,214.0
95.0,15,278.0,4.028985507246377,5.4359485185396,8,185.0,0.17577303700370503,8,185.0
100.0,21,367.0,5.027397260273973,4.340031929448573,11,229.0,0.13442057990335754,11,229.0
105.0,28,364.0,4.7272727272727275,4.564832415479067,15,258.0,0.12047781504450031,15,258.0
110.0,20,286.0,3.5308641975308643,4.662371587747866,15,315.0,0.1588934496474341,15,315.0
115.0,28,388.0,4.511627906976744,4.732298184439536,16,378.0,0.16333465565602331,16,378.0
120.0,39,555.0,6.379310344827586,4.009503891191341,22,512.0,0.08729608117634331,22,512.0
