step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.166643891124986,0,0.0,0.3549340194029481,0,0.0
10.0,1,0.0,0.0,6.082424786298924,0,0.0,0.5040932533833284,0,0.0
15.0,1,0.0,0.0,7.096198278767579,0,0.0,0.7959840181233436,0,0.0
20.0,1,0.0,0.0,6.891782695778198,0,0.0,0.28329404832543886,0,0.0
25.0,3,9.0,0.375,6.868148313455076,2,9.0,0.4006287100102307,2,9.0
30.0,4,22.0,0.7857142857142857,6.954615067398961,4,22.0,0.31470843523808295,4,22.0
35.0,6,46.0,1.4838709677419355,6.561109121900792,6,46.0,0.24371284839463822,6,46.0
40.0,8,78.0,2.108108108108108,6.1830764573708485,7,77.0,0.21065203828147894,7,77.0
45.0,10,120.0,2.857142857142857,5.697768277146855,7,112.0,0.20067051649865278,7,112.0
50.0,15,179.0,3.891304347826087,5.279904088387673,9,154.0,0.15850248102122905,9,154.0
55.0,18,259.0,5.18,5.1634803658335935,12,211.0,0.1327480482761866,12,211.0
60.0,18,344.0,6.490566037735849,5.2244352414729756,13,271.0,0.11703192740860446,13,271.0
65.0,22,396.0,6.947368421052632,4.591746767290905,16,344.0,0.12237349590202047,16,344.0
70.0,13,98.0,1.5555555555555556,4.660207853739615,7,255.0,0.1663991059254284,7,255.0
75.0,13,72.0,1.0909090909090908,5.968303706537704,5,109.0,0.26032947596105105,5,109.0
80.0,19,151.0,2.2205882352941178,6.2579044605523055,9,98.0,0.1757679322256334,9,98.0
85.0,21,254.0,3.8484848484848486,5.700326332803367,10,146.0,0.0882831641875485,10,146.0
90.0,26,366.0,5.382352941176471,4.6545604572044175,11,197.0,0.13742892756264696,11,197.0
95.0,26,466.0,6.6571428571428575,4.569700822845301,11,256.0,0.17679749133893988,11,256.0
100.0,28,520.0,7.123287671232877,4.248152906092491,13,317.0,0.06422749196655093,13,317.0
105.0,24,454.0,5.82051282051282,5.058384882259435,10,324.0,0.20255015086486156,10,324.0
110.0,22,513.0,6.576923076923077,4.715602123084232,10,390.0,0.11471406586020863,10,390.0
115.0,29,595.0,7.2560975609756095,4.685692304574728,13,454.0,0.17042900095568606,13,454.0
120.0,35,712.0,8.476190476190476,4.033303394016398,13,519.0,0.12551951996354882,13,519.0
