step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.515855789431371,0,0.0,0.3034822430487837,0,0.0
10.0,1,0.0,0.0,6.267693646990535,0,0.0,0.39551240978890395,0,0.0
15.0,1,0.0,0.0,7.341763310229782,0,0.0,0.8042835934557648,0,0.0
20.0,2,2.0,0.10526315789473684,7.484378859848336,1,2.0,0.29008079105541035,1,2.0
25.0,3,9.0,0.375,7.2119886667812585,2,9.0,0.4215880445090853,2,9.0
30.0,3,22.0,0.7857142857142857,7.083102318568822,3,22.0,0.2225817392929797,3,22.0
35.0,7,48.0,1.5,6.371267192905305,6,48.0,0.149342591459559,6,48.0
40.0,7,82.0,2.2777777777777777,6.440400716036148,7,82.0,0.18685642545645348,7,82.0
45.0,11,126.0,3.073170731707317,5.935760968007655,8,119.0,0.16611538030191556,8,119.0
50.0,16,186.0,4.133333333333334,5.144693266161539,10,164.0,0.1254160292678162,10,164.0
55.0,14,232.0,4.833333333333333,5.685429969764552,12,221.0,0.13119508596583515,12,221.0
60.0,19,288.0,5.433962264150943,5.513316795819165,14,270.0,0.15729202517742968,14,270.0
65.0,19,376.0,7.09433962264151,5.143479094048188,15,351.0,0.13395347354416517,15,351.0
70.0,26,487.0,8.116666666666667,4.495114833572491,19,437.0,0.03915986937852526,19,437.0
75.0,28,608.0,9.5,4.242695853716402,20,535.0,0.09549162900142368,20,535.0
80.0,32,755.0,10.942028985507246,4.071681367508536,21,638.0,0.04179963845387185,21,638.0
