step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.26172055432573,0,0.0,0.31120446401662066,0,0.0
10.0,1,0.0,0.0,6.269469676138344,0,0.0,0.4364079348691352,0,0.0
15.0,1,0.0,0.0,7.4681106345017625,0,0.0,0.9126322294592752,0,0.0
20.0,2,2.0,0.10526315789473684,7.065738633959051,1,2.0,0.2667931903847079,1,2.0
25.0,1,0.0,0.0,7.726334662866243,0,0.0,0.7273415109601514,0,0.0
30.0,0,0.0,0.0,8.813640860153567,0,0.0,0.5411121579869755,0,0.0
35.0,2,3.0,0.08823529411764706,8.31933631450549,1,3.0,0.5565997269809869,1,3.0
40.0,3,12.0,0.3333333333333333,7.502229485353682,3,12.0,0.2616401227673777,3,12.0
45.0,7,37.0,0.9487179487179487,6.880027495277961,4,31.0,0.31171668669091934,4,31.0
50.0,11,75.0,1.744186046511628,5.773485921153488,4,51.0,0.2223781867931442,4,51.0
55.0,7,84.0,1.8666666666666667,6.784164737757034,5,75.0,0.32451766705627644,5,75.0
60.0,10,119.0,2.4791666666666665,6.874622212494605,7,102.0,0.20750618932744905,7,102.0
65.0,16,182.0,3.5686274509803924,5.550078691833889,11,157.0,0.22821255455385214,11,157.0
70.0,22,270.0,4.821428571428571,5.044913326668554,14,226.0,0.07104486377059227,14,226.0
75.0,14,112.0,1.9649122807017543,5.153866475912553,9,213.0,0.10503454610994951,9,213.0
80.0,10,69.0,1.15,5.300755474792024,5,158.0,0.15552470997845874,5,158.0
85.0,11,114.0,1.8387096774193548,6.432084380110795,7,149.0,0.2766267361278673,7,149.0
90.0,16,169.0,2.5223880597014925,5.268379424937937,10,162.0,0.19764472602755026,10,162.0
95.0,21,262.0,3.8529411764705883,5.115261063531413,11,205.0,0.16398312219289307,11,205.0
100.0,25,368.0,5.041095890410959,4.76708538713706,15,276.0,0.11026914252931229,15,276.0
105.0,26,395.0,5.12987012987013,4.731466137502195,17,353.0,0.10218930236874545,17,353.0
110.0,26,462.0,5.775,4.010651437232592,15,419.0,0.08452419909392093,15,419.0
115.0,34,592.0,7.0476190476190474,3.766184396833204,20,506.0,0.0784084388633967,20,506.0
