step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.637950773020276,0,0.0,0.30703142925321997,0,0.0
10.0,1,0.0,0.0,6.108876008462598,0,0.0,0.40363161496673766,0,0.0
15.0,1,0.0,0.0,7.639637779322622,0,0.0,0.9173246904456849,0,0.0
20.0,2,1.0,0.05263157894736842,6.405765197273105,1,1.0,0.18705550464715348,1,1.0
25.0,3,11.0,0.4583333333333333,7.528521140291612,2,11.0,0.3337671279708711,2,11.0
30.0,3,24.0,0.8571428571428571,7.433492856840155,3,24.0,0.30082706778120866,3,24.0
35.0,4,4.0,0.12121212121212122,6.5987472870467,0,8.0,0.3297810592981722,0,8.0
40.0,5,22.0,0.5945945945945946,7.04184061959904,1,4.0,0.3294807759325067,1,4.0
45.0,7,35.0,0.813953488372093,6.9524695202421025,1,4.0,0.37920090043876126,1,4.0
50.0,11,67.0,1.4565217391304348,6.697629248091409,2,4.0,0.39776499996164144,2,4.0
55.0,10,108.0,2.25,6.546001900325883,1,3.0,0.6108206170907041,1,3.0
60.0,11,139.0,2.7254901960784315,5.265347909346422,4,12.0,0.2758123678174594,4,12.0
65.0,8,92.0,1.803921568627451,5.555608046202769,2,21.0,0.1849674478080252,2,21.0
70.0,12,82.0,1.490909090909091,5.239781912899042,5,30.0,0.17925040079407528,5,30.0
75.0,14,132.0,2.3157894736842106,5.894128726510943,5,64.0,0.3664899716170421,5,64.0
80.0,15,138.0,2.3,5.008297875942675,3,41.0,0.25327586263201257,3,41.0
85.0,20,211.0,3.3492063492063493,5.425871594156242,5,60.0,0.18932528059788642,5,60.0
90.0,19,268.0,4.0,5.16499060454687,5,84.0,0.20633137190309572,5,84.0
95.0,21,326.0,4.794117647058823,4.318613878101434,7,120.0,0.1162729531881672,7,120.0
100.0,21,375.0,5.208333333333333,4.434791831064951,5,120.0,0.20736971579139565,5,120.0
105.0,18,381.0,5.219178082191781,4.580984309058905,4,134.0,0.07062964189877323,4,134.0
110.0,23,369.0,4.730769230769231,4.601852153587212,9,145.0,0.11423167333563927,9,145.0
115.0,30,467.0,5.695121951219512,4.407672185895168,9,148.0,0.23966622370703117,9,148.0
120.0,25,369.0,4.392857142857143,4.35196935784165,4,141.0,0.24163827876060662,4,141.0
125.0,30,378.0,4.447058823529412,4.1333131424633525,8,216.0,0.11959690619957342,8,216.0
130.0,31,476.0,5.409090909090909,4.0559878235699935,7,233.0,0.14703392023654666,7,233.0
