step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.8470301965018736,0,0.0,0.2956846409834348,0,0.0
10.0,1,0.0,0.0,6.007379483057281,0,0.0,0.6036842254559817,0,0.0
15.0,1,0.0,0.0,6.4423421306699,0,0.0,0.7003815130952684,0,0.0
20.0,1,0.0,0.0,7.302915668650078,0,0.0,0.4229783308015752,0,0.0
25.0,1,0.0,0.0,7.927961606837086,0,0.0,0.8236628559588823,0,0.0
30.0,0,0.0,0.0,9.051676349336889,0,0.0,0.7350679017441666,0,0.0
35.0,3,3.0,0.08823529411764706,7.303774854301832,2,3.0,0.45973673386536695,2,3.0
40.0,2,13.0,0.3611111111111111,7.028695445676117,2,13.0,0.24874436044460238,2,13.0
45.0,7,40.0,1.0,6.576810992119616,4,32.0,0.3222026895334149,4,32.0
50.0,11,75.0,1.7045454545454546,6.463702316865621,4,52.0,0.23923661157615972,4,52.0
55.0,10,117.0,2.5434782608695654,6.601337084165323,5,74.0,0.31719769887563404,5,74.0
60.0,12,165.0,3.36734693877551,6.400339591458161,8,102.0,0.2787156446789052,8,102.0
65.0,16,231.0,4.714285714285714,5.528465466500968,10,146.0,0.167670183613984,10,146.0
70.0,18,269.0,4.803571428571429,4.911345500336966,12,195.0,0.039077704712398305,12,195.0
75.0,16,341.0,5.879310344827586,5.325588309381215,11,243.0,0.16048187438742603,11,243.0
80.0,16,214.0,3.5081967213114753,5.031746111899543,8,209.0,0.1960983628867237,8,209.0
85.0,15,190.0,3.064516129032258,5.395426216267462,7,136.0,0.25935201681143805,7,136.0
90.0,14,230.0,3.5384615384615383,5.93373268272759,8,136.0,0.16052339287904582,8,136.0
95.0,16,283.0,4.161764705882353,5.996263216539109,9,146.0,0.16480057426845318,9,146.0
100.0,18,178.0,2.507042253521127,5.211517457621455,13,182.0,0.1853568931983119,13,182.0
105.0,19,260.0,3.5616438356164384,5.366916795433816,12,252.0,0.21339937863064823,12,252.0
110.0,30,382.0,4.8354430379746836,4.297576258251046,17,321.0,0.07950928432796213,17,321.0
115.0,35,535.0,6.369047619047619,4.016212950942201,20,407.0,0.07400698040584011,20,407.0
