step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.246838400587441,0,0.0,0.3385355493397043,0,0.0
10.0,1,0.0,0.0,6.435069334929123,0,0.0,0.4518648243909021,0,0.0
15.0,2,3.0,0.21428571428571427,6.9142449626003355,1,3.0,0.5545807868786686,1,3.0
20.0,2,8.0,0.42105263157894735,7.43196472680274,1,8.0,0.20942945238630792,1,8.0
25.0,2,13.0,0.5652173913043478,8.169590936525326,1,13.0,0.6835319031140585,1,13.0
30.0,2,19.0,0.6785714285714286,8.549712123894098,2,19.0,0.4905766316987386,2,19.0
35.0,4,31.0,0.9117647058823529,7.43369817732228,3,31.0,0.2568447752846647,3,31.0
40.0,6,52.0,1.4857142857142858,6.368887654386375,3,46.0,0.20714214978984521,3,46.0
45.0,10,94.0,2.35,5.831640093243313,5,68.0,0.18649439234354642,5,68.0
50.0,13,146.0,3.4761904761904763,5.272530784111001,5,93.0,0.18358500837395936,5,93.0
55.0,14,210.0,4.468085106382978,5.745081021153955,6,121.0,0.20330029063809474,6,121.0
60.0,17,274.0,5.269230769230769,5.69686038251422,8,153.0,0.1905474740577351,8,153.0
65.0,17,299.0,5.6415094339622645,5.022662450410738,10,197.0,0.16158089530275338,10,197.0
70.0,16,107.0,1.9107142857142858,4.397213433156183,6,161.0,0.12761291192373475,6,161.0
75.0,15,123.0,2.0847457627118646,4.833392061271532,7,159.0,0.15870361901821134,7,159.0
80.0,19,194.0,3.129032258064516,4.9211485532821015,7,116.0,0.14798436102781548,7,116.0
85.0,20,225.0,3.4615384615384617,5.395583221520884,9,142.0,0.24136872705751627,9,142.0
90.0,25,329.0,4.838235294117647,4.986983614872098,10,177.0,0.2587400888187809,10,177.0
95.0,24,433.0,6.185714285714286,4.666912093306359,12,258.0,0.20214240565700844,12,258.0
100.0,31,566.0,7.546666666666667,4.43718279208557,16,322.0,0.07307090849042527,16,322.0
