step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.4142165619460867,0,0.0,0.23269220138066696,0,0.0
10.0,1,0.0,0.0,6.02867960252742,0,0.0,0.5008020455556659,0,0.0
15.0,1,0.0,0.0,6.872610572176609,0,0.0,0.8006339240112532,0,0.0
20.0,2,1.0,0.05263157894736842,6.799300428570934,1,1.0,0.21972919664298324,1,1.0
25.0,1,0.0,0.0,7.655421659152701,0,0.0,0.7643244554582831,0,0.0
30.0,0,0.0,0.0,8.899222363806578,0,0.0,0.6950734498080411,0,0.0
35.0,2,3.0,0.09090909090909091,8.172896712396902,1,3.0,0.4603658382520221,1,3.0
40.0,4,8.0,0.20512820512820512,7.483464178063509,0,3.0,0.4861791623850677,0,3.0
45.0,2,6.0,0.15384615384615385,7.342054825508442,2,6.0,0.35777930972874955,2,6.0
50.0,4,6.0,0.14285714285714285,6.816605559839128,0,0.0,0.47082335582209156,0,0.0
55.0,10,40.0,0.8888888888888888,6.539788781295807,2,4.0,0.5542748247128856,2,4.0
60.0,6,50.0,1.0416666666666667,6.923206185030771,2,8.0,0.32790388216391714,2,8.0
65.0,8,68.0,1.3877551020408163,6.091615604046474,2,13.0,0.22353617504647755,2,13.0
70.0,10,93.0,1.7222222222222223,6.079832485533715,2,17.0,0.25931742380124956,2,17.0
75.0,12,130.0,2.280701754385965,6.036980681875358,4,34.0,0.33502184947433283,4,34.0
80.0,15,157.0,2.6610169491525424,4.5530861137274705,3,48.0,0.15512187499665722,3,48.0
85.0,14,203.0,3.3833333333333333,5.377635202075918,7,77.0,0.19166651213582675,7,77.0
90.0,16,241.0,3.8253968253968256,5.219203399351305,4,67.0,0.24693573481498302,4,67.0
95.0,15,185.0,2.8461538461538463,5.216833260551926,5,77.0,0.1453645777862639,5,77.0
100.0,21,167.0,2.352112676056338,4.632607880085402,7,108.0,0.11604684767673207,7,108.0
105.0,17,197.0,2.6266666666666665,4.833373426118739,3,125.0,0.20851745739142286,3,125.0
110.0,23,269.0,3.4050632911392404,4.6315265497331355,6,121.0,0.19273941696848867,6,121.0
115.0,31,389.0,4.686746987951807,4.380112810504504,9,145.0,0.217908390721277,9,145.0
