step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.300757967019454,0,0.0,0.24744284980905287,0,0.0
10.0,1,0.0,0.0,6.038363012171608,0,0.0,0.5731075173752112,0,0.0
15.0,2,4.0,0.2857142857142857,6.688654910269764,1,4.0,0.5424630335192662,1,4.0
20.0,2,9.0,0.47368421052631576,7.162007237312522,1,9.0,0.2317500456334458,1,9.0
25.0,2,14.0,0.5833333333333334,7.832130174844405,1,14.0,0.5259686092178808,1,14.0
30.0,1,19.0,0.6785714285714286,9.010988110577014,1,19.0,0.5027234736922744,1,19.0
35.0,5,31.0,0.96875,7.309502009531233,2,27.0,0.2723020176826647,2,27.0
40.0,7,54.0,1.5,6.091002735115108,4,43.0,0.07975180254265538,4,43.0
45.0,9,79.0,1.975,6.083096596297144,5,65.0,0.30208322897856976,5,65.0
50.0,10,97.0,2.2045454545454546,6.088850036521074,5,90.0,0.2443372193266672,5,90.0
55.0,11,136.0,2.893617021276596,6.43032390590957,6,119.0,0.20640580469492392,6,119.0
60.0,13,178.0,3.63265306122449,6.2096017153283976,8,151.0,0.24943202100163597,8,151.0
65.0,15,240.0,4.8979591836734695,5.533960246634789,9,191.0,0.15508551353050898,9,191.0
70.0,10,93.0,1.7222222222222223,5.460639838666825,2,142.0,0.11268944992087655,2,142.0
75.0,13,111.0,1.9137931034482758,5.43674927340918,5,129.0,0.19102621570445003,5,129.0
80.0,16,150.0,2.4193548387096775,4.847411873596282,5,118.0,0.19543907954542009,5,118.0
85.0,16,194.0,3.0793650793650795,5.351455837181705,6,126.0,0.29563083208295743,6,126.0
90.0,18,226.0,3.2753623188405796,5.687803858954057,8,132.0,0.2689203979705507,8,132.0
95.0,22,313.0,4.536231884057971,5.503632075985838,11,175.0,0.1803233256973973,11,175.0
100.0,25,421.0,5.767123287671233,4.335446382913154,12,234.0,0.13633261446381756,12,234.0
105.0,21,343.0,4.5131578947368425,5.132595520724702,13,294.0,0.1682261558226973,13,294.0
110.0,28,452.0,5.512195121951219,4.26802123335883,17,365.0,0.11121707071863851,17,365.0
115.0,34,585.0,6.882352941176471,3.8192626926872095,20,452.0,0.09498609873187887,20,452.0
