step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.456383906970732,0,0.0,0.3466102882309038,0,0.0
10.0,1,0.0,0.0,6.31921921693493,0,0.0,0.45866029684492976,0,0.0
15.0,2,4.0,0.2857142857142857,7.167121246828846,1,4.0,0.5837939869186864,1,4.0
20.0,2,9.0,0.47368421052631576,7.321781877290916,1,9.0,0.25351958278693987,1,9.0
25.0,3,14.0,0.5833333333333334,7.734545044718203,1,14.0,0.6065727848863813,1,14.0
30.0,1,19.0,0.6785714285714286,7.927360103450484,1,19.0,0.3334859110408813,1,19.0
35.0,5,32.0,0.9411764705882353,7.1670716427011465,3,30.0,0.3641169600976133,3,30.0
40.0,6,55.0,1.5714285714285714,6.278429284001855,3,45.0,0.23617824797032924,3,45.0
45.0,6,67.0,1.675,6.427669307639684,5,67.0,0.1742058038734857,5,67.0
50.0,11,101.0,2.3488372093023258,5.906900154142559,5,92.0,0.23066293649059577,5,92.0
55.0,13,157.0,3.3404255319148937,5.706090771531332,6,121.0,0.25508514020117573,6,121.0
60.0,14,212.0,4.24,5.789560601392775,9,155.0,0.16805576357207766,9,155.0
65.0,18,291.0,5.82,4.694628403195957,11,207.0,0.1354636539291798,11,207.0
70.0,16,156.0,2.888888888888889,4.402065988782272,8,173.0,0.09371445491407882,8,173.0
75.0,11,118.0,2.0344827586206895,5.3585958378945415,6,173.0,0.17548195916880516,6,173.0
80.0,14,167.0,2.783333333333333,5.178356286225471,7,128.0,0.1859567159809556,7,128.0
85.0,18,243.0,3.796875,4.40002716981518,10,160.0,0.14642440701476,10,160.0
90.0,23,332.0,4.882352941176471,5.242812425200839,13,207.0,0.1565179657844903,13,207.0
95.0,26,446.0,6.109589041095891,5.163101484245344,15,272.0,0.12575787969749588,15,272.0
100.0,27,568.0,7.473684210526316,5.192276482707702,16,348.0,0.13919023916279563,16,348.0
105.0,33,708.0,8.74074074074074,4.651194376594155,19,440.0,0.12945177256160223,19,440.0
