step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.014426786000841,0,0.0,0.31030550031162457,0,0.0
10.0,1,0.0,0.0,5.973857266729973,0,0.0,0.49388046174977696,0,0.0
15.0,2,2.0,0.14285714285714285,6.164416248818912,1,2.0,0.456746621009076,1,2.0
20.0,2,7.0,0.3684210526315789,6.766120687315648,1,7.0,0.35216374276809187,1,7.0
25.0,2,12.0,0.5,7.614907104594415,1,12.0,0.4926158425214003,1,12.0
30.0,1,17.0,0.6071428571428571,8.490555724271333,1,17.0,0.5809724829281614,1,17.0
35.0,3,24.0,0.7058823529411765,7.3252283126248665,2,24.0,0.37464846155780723,2,24.0
40.0,4,38.0,1.0857142857142856,6.557313646566514,3,38.0,0.25692085375379276,3,38.0
45.0,8,68.0,1.7435897435897436,6.3249165590446825,5,59.0,0.3027361149236667,5,59.0
50.0,10,110.0,2.558139534883721,5.311560128045834,5,84.0,0.18254466096379046,5,84.0
55.0,12,159.0,3.382978723404255,5.775130173285227,6,113.0,0.2834705370800968,6,113.0
60.0,12,204.0,4.08,6.147411348359693,8,144.0,0.17039596238310387,8,144.0
65.0,17,271.0,5.313725490196078,5.312157874101774,10,187.0,0.06936159988238202,10,187.0
70.0,17,319.0,6.018867924528302,5.457244189957848,11,239.0,0.08675839539169446,11,239.0
75.0,17,397.0,6.964912280701754,5.339609421069178,11,295.0,0.15413682196132747,11,295.0
80.0,21,482.0,7.650793650793651,5.041631009903767,12,351.0,0.14342236770321615,12,351.0
85.0,25,596.0,9.612903225806452,4.914212548588783,12,411.0,0.09276436483441247,12,411.0
90.0,28,721.0,10.602941176470589,4.424671111847468,14,480.0,0.13895813727605982,14,480.0
95.0,31,843.0,11.708333333333334,3.8347782017580747,15,551.0,0.05276323190034591,15,551.0
