step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.6107967916876076,0,0.0,0.2590976959879769,0,0.0
10.0,1,0.0,0.0,5.921896963557056,0,0.0,0.600083629084522,0,0.0
15.0,1,0.0,0.0,6.349213925941861,0,0.0,0.6724063902485642,0,0.0
20.0,1,0.0,0.0,6.814223154095001,0,0.0,0.49300825536244386,0,0.0
25.0,3,6.0,0.25,7.296899797382881,2,6.0,0.3570898290510102,2,6.0
30.0,4,20.0,0.7142857142857143,6.995844246685031,4,20.0,0.3121936277093788,4,20.0
35.0,7,42.0,1.2352941176470589,6.235976656110937,5,42.0,0.24646440086489763,5,42.0
40.0,8,71.0,1.868421052631579,5.6672433408453005,7,71.0,0.15086027430911686,7,71.0
45.0,11,114.0,2.7142857142857144,6.170151751248939,7,106.0,0.23631102021412698,7,106.0
50.0,13,164.0,3.727272727272727,5.621997166255251,9,144.0,0.14039199530908938,9,144.0
55.0,16,236.0,4.916666666666667,5.127475633544269,12,201.0,0.09154022828476593,12,201.0
60.0,7,76.0,1.4615384615384615,5.896661035558799,3,128.0,0.22359697785543767,3,128.0
65.0,10,90.0,1.6666666666666667,6.379517752942194,3,42.0,0.33711930183444627,3,42.0
70.0,13,148.0,2.5964912280701755,5.993637294527396,6,48.0,0.1770506171259149,6,48.0
75.0,16,185.0,3.0833333333333335,6.1005970155171605,8,65.0,0.1935452889642166,8,65.0
80.0,14,216.0,3.4285714285714284,5.995781218304909,6,74.0,0.18765074041874807,6,74.0
85.0,18,296.0,4.698412698412699,5.281711619670338,7,105.0,0.1777653935587074,7,105.0
90.0,23,393.0,5.954545454545454,4.906488927600137,11,152.0,0.08140054482879668,11,152.0
95.0,24,362.0,5.171428571428572,4.578673101654913,15,220.0,0.05675266452209781,15,220.0
100.0,29,472.0,6.465753424657534,4.02482703401201,16,303.0,0.10523572447065106,16,303.0
105.0,31,512.0,6.564102564102564,4.489520910862636,17,380.0,0.09749139163143253,17,380.0
