step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.899363149600104,0,0.0,0.3407809758891173,0,0.0
10.0,1,0.0,0.0,6.580050260063186,0,0.0,0.31983006174793177,0,0.0
15.0,1,0.0,0.0,7.420188551884749,0,0.0,0.8843074916244016,0,0.0
20.0,3,2.0,0.10526315789473684,6.70149889753029,1,1.0,0.11530755783255771,1,1.0
25.0,2,6.0,0.25,7.710471745066574,0,0.0,0.8195972590579567,0,0.0
30.0,1,11.0,0.39285714285714285,7.965319369626399,0,0.0,0.5675748343521665,0,0.0
35.0,4,20.0,0.625,7.670448595125289,1,3.0,0.45106798656444996,1,3.0
40.0,7,23.0,0.6388888888888888,6.665771082211917,3,14.0,0.3095136423397396,3,14.0
45.0,9,52.0,1.2682926829268293,6.648697652579811,4,53.0,0.3257182278225398,4,53.0
50.0,6,42.0,0.9767441860465116,6.152896005549891,1,41.0,0.38296294667205116,1,41.0
55.0,9,73.0,1.553191489361702,6.642665807678993,4,34.0,0.2546240728998964,4,34.0
60.0,6,82.0,1.64,7.479714869764275,2,7.0,0.4679507854330497,2,7.0
65.0,15,126.0,2.423076923076923,5.890840166538873,5,18.0,0.2625553190040007,5,18.0
70.0,10,105.0,1.875,6.055945547626512,3,28.0,0.22349440938495896,3,28.0
75.0,9,36.0,0.6206896551724138,5.484977560925462,5,40.0,0.17090465274105202,5,40.0
80.0,13,53.0,0.8548387096774194,5.441510219439801,5,45.0,0.1576278296263629,5,45.0
85.0,18,117.0,1.8571428571428572,5.088302975349541,6,74.0,0.15740415913274547,6,74.0
90.0,15,129.0,1.9253731343283582,5.585493152853045,6,89.0,0.15985576988955622,6,89.0
95.0,14,162.0,2.4545454545454546,5.416745922700266,5,89.0,0.2569123138641546,5,89.0
100.0,15,208.0,3.0144927536231885,5.047360418556452,5,86.0,0.17578527225805532,5,86.0
105.0,21,263.0,3.6027397260273974,4.951928368903649,7,97.0,0.12961435947656713,7,97.0
110.0,24,342.0,4.5,4.439265497596853,9,119.0,0.061022639707268636,9,119.0
115.0,25,396.0,4.888888888888889,4.4733377326894335,5,128.0,0.2018252209459054,5,128.0
120.0,24,476.0,5.6,4.179072641128213,5,124.0,0.20452465334045022,5,124.0
125.0,30,585.0,6.428571428571429,4.1715212447727925,8,159.0,0.10882308937300893,8,159.0
130.0,32,539.0,5.988888888888889,3.727986854378215,11,188.0,0.08273489340632259,11,188.0
