step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.5172372988192366,0,0.0,0.2539370410035987,0,0.0
10.0,1,0.0,0.0,6.001652639703861,0,0.0,0.5017862633849057,0,0.0
15.0,2,2.0,0.14285714285714285,6.427805168528018,1,2.0,0.5147157283297853,1,2.0
20.0,2,7.0,0.3684210526315789,7.04097805512757,1,7.0,0.22207774646389514,1,7.0
25.0,2,12.0,0.5,7.633506589915581,1,12.0,0.5305428785705298,1,12.0
30.0,2,3.0,0.10714285714285714,7.383471211962447,2,3.0,0.38235167265666287,2,3.0
35.0,3,13.0,0.40625,7.114441874040013,2,13.0,0.34220550897966884,2,13.0
40.0,6,34.0,0.918918918918919,6.200670668286431,4,32.0,0.27554103553024645,4,32.0
45.0,9,70.0,1.75,6.180178572376478,5,58.0,0.22804148633598503,5,58.0
50.0,13,120.0,2.727272727272727,5.417988255340048,6,87.0,0.1600707433029867,6,87.0
55.0,17,193.0,4.020833333333333,5.433227551099587,10,134.0,0.12579309404742722,10,134.0
60.0,18,277.0,5.431372549019608,5.073535974184723,12,188.0,0.15204134427119456,12,188.0
65.0,17,280.0,5.090909090909091,4.680888459504016,13,249.0,0.07126598019776358,13,249.0
70.0,19,342.0,5.7,4.99032719257632,15,324.0,0.1069542825219946,15,324.0
75.0,24,449.0,7.241935483870968,4.716554674300274,16,419.0,0.1040729035836872,16,419.0
80.0,30,586.0,8.746268656716419,3.805463136709503,17,504.0,0.09348247370976033,17,504.0
85.0,23,255.0,3.6956521739130435,4.13318718275219,7,382.0,0.1190903127808192,7,382.0
90.0,15,178.0,2.507042253521127,5.851117189732016,2,200.0,0.23918797618976165,2,200.0
95.0,20,265.0,3.581081081081081,5.267037559385717,5,162.0,0.17796869606203933,5,162.0
100.0,28,379.0,4.9868421052631575,4.582573443516669,8,196.0,0.1929251613940193,8,196.0
105.0,27,394.0,4.925,4.679041614953313,11,233.0,0.13835620119772477,11,233.0
110.0,27,462.0,5.703703703703703,4.767572260366282,13,294.0,0.13464422200092446,13,294.0
115.0,35,600.0,6.896551724137931,4.343159943867558,14,365.0,0.18854230065024655,14,365.0
