step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.5576963310502463,0,0.0,0.2451138921529274,0,0.0
10.0,1,0.0,0.0,6.339634793317507,0,0.0,0.5283708945437879,0,0.0
15.0,2,4.0,0.2857142857142857,6.38007498211083,1,4.0,0.5148082645980399,1,4.0
20.0,2,9.0,0.47368421052631576,7.188407654997253,1,9.0,0.2788917696164607,1,9.0
25.0,2,14.0,0.6086956521739131,8.08859642075427,1,14.0,0.4849153690621981,1,14.0
30.0,1,19.0,0.6785714285714286,8.5597204513244,1,19.0,0.5875017377211397,1,19.0
35.0,5,30.0,0.9375,7.606306630781805,3,29.0,0.39598688622058864,3,29.0
40.0,6,51.0,1.5,6.192683778993424,4,45.0,0.24113543911183502,4,45.0
45.0,9,85.0,2.1794871794871793,6.420006428955746,5,67.0,0.2965893058091067,5,67.0
50.0,11,129.0,3.0,6.351122673965005,5,92.0,0.26618950977196754,5,92.0
55.0,13,185.0,3.8541666666666665,5.757495114250797,6,119.0,0.18763621526634078,6,119.0
60.0,14,223.0,4.46,5.922534916089481,9,153.0,0.2905497118894545,9,153.0
65.0,17,294.0,5.88,5.465746427715492,11,202.0,0.06807137558969463,11,202.0
70.0,12,136.0,2.4727272727272727,5.1288581999417655,4,163.0,0.12288717053862816,4,163.0
75.0,12,126.0,2.135593220338983,5.547700419151807,5,148.0,0.1890027879362368,5,148.0
80.0,16,169.0,2.7704918032786887,5.149239958348649,7,94.0,0.15264690424122382,7,94.0
85.0,19,239.0,3.6769230769230767,5.157049397094388,8,116.0,0.26258324280373296,8,116.0
90.0,21,310.0,4.5588235294117645,5.286237845969642,9,151.0,0.23077164769608308,9,151.0
95.0,22,413.0,5.9,5.202349611149906,10,197.0,0.20118778770331813,10,197.0
100.0,25,327.0,4.541666666666667,4.5633831598722185,12,251.0,0.1229366382308613,12,251.0
105.0,27,433.0,5.623376623376624,4.677872268480004,14,317.0,0.11071399183926547,14,317.0
110.0,29,555.0,6.7682926829268295,4.118954173504264,16,392.0,0.1343671481319561,16,392.0
115.0,39,720.0,8.470588235294118,3.82431987129931,18,486.0,0.09167677103875184,18,486.0
