step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.336561499084346,0,0.0,0.28237327590851014,0,0.0
10.0,1,0.0,0.0,6.049604856236358,0,0.0,0.6513270323195846,0,0.0
15.0,2,2.0,0.14285714285714285,6.302040410119409,1,2.0,0.502832639463092,1,2.0
20.0,2,7.0,0.3684210526315789,7.1316980638478595,1,7.0,0.21079450370963423,1,7.0
25.0,2,12.0,0.5,8.122849272559726,1,12.0,0.4716618600670523,1,12.0
30.0,1,17.0,0.6071428571428571,8.73759743469878,1,17.0,0.41611888384977114,1,17.0
35.0,3,6.0,0.1875,7.011080117770613,1,5.0,0.40209126868898365,1,5.0
40.0,5,24.0,0.6666666666666666,6.348222922605741,3,10.0,0.3493632370758577,3,10.0
45.0,6,54.0,1.3846153846153846,6.89661166005637,3,25.0,0.32386910520911877,3,25.0
50.0,12,97.0,2.1555555555555554,6.040540001788439,5,46.0,0.13092986883241936,5,46.0
55.0,13,156.0,3.25,5.836344113475643,8,81.0,0.2681576820197538,8,81.0
60.0,16,224.0,4.392156862745098,5.681942593494716,11,124.0,0.19025673043229302,11,124.0
65.0,18,287.0,5.415094339622642,5.126132937164414,11,176.0,0.09350458054485851,11,176.0
70.0,16,248.0,4.203389830508475,4.6503111849881495,14,244.0,0.13654426677759787,14,244.0
75.0,23,341.0,5.590163934426229,4.324237431767816,15,331.0,0.08798359091725204,15,331.0
80.0,24,439.0,6.552238805970149,4.652840676719751,16,410.0,0.10281976402655904,16,410.0
85.0,28,558.0,8.205882352941176,4.733986773320324,17,503.0,0.07027823009084117,17,503.0
90.0,18,227.0,3.1527777777777777,4.294231818992782,8,386.0,0.12543764641840027,8,386.0
95.0,15,162.0,2.189189189189189,4.763634559984107,2,279.0,0.20247316843187058,2,279.0
100.0,25,178.0,2.311688311688312,4.271865122255131,10,283.0,0.13168450812790938,10,283.0
105.0,27,242.0,3.1025641025641026,4.739836660830131,10,250.0,0.11990173876905898,10,250.0
110.0,28,350.0,4.375,4.842041957034832,10,266.0,0.2324144645003723,10,266.0
115.0,32,497.0,6.060975609756097,4.688492059710822,12,336.0,0.23975586548689828,12,336.0
