step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.105909403637051,0,0.0,0.3272767675857661,0,0.0
10.0,1,0.0,0.0,6.345006354237312,0,0.0,0.45260090310977047,0,0.0
15.0,1,0.0,0.0,6.69131128269598,0,0.0,0.7435345244952488,0,0.0
20.0,1,0.0,0.0,6.598552117715535,0,0.0,0.3910834543041522,0,0.0
25.0,1,0.0,0.0,7.133257640604128,0,0.0,0.8337066699183491,0,0.0
30.0,0,0.0,0.0,8.441834591595645,0,0.0,0.6779118507419734,0,0.0
35.0,3,2.0,0.058823529411764705,7.4190185063446155,2,2.0,0.4086459551880847,2,2.0
40.0,0,0.0,0.0,7.406086237388112,0,4.0,0.42700070123839984,0,4.0
45.0,2,4.0,0.0975609756097561,7.617656128419963,0,0.0,0.626993328063225,0,0.0
50.0,5,21.0,0.5121951219512195,7.545395891891068,0,0.0,0.7464326050017192,0,0.0
55.0,6,45.0,1.0465116279069768,7.090957456138491,1,2.0,0.5998838632654911,1,2.0
60.0,10,78.0,1.6956521739130435,5.994486992671274,4,10.0,0.2636848950264223,4,10.0
65.0,12,127.0,2.702127659574468,6.071805889129413,4,28.0,0.30233857768592604,4,28.0
70.0,11,118.0,2.2264150943396226,5.382130196339957,3,27.0,0.27282768291509474,3,27.0
75.0,13,157.0,2.8545454545454545,5.131638449762704,5,43.0,0.04987620532865329,5,43.0
80.0,14,216.0,3.789473684210526,5.343030482456623,7,76.0,0.23158372531542454,7,76.0
85.0,17,228.0,3.737704918032787,5.66774055332617,3,63.0,0.41904972751751934,3,63.0
90.0,11,46.0,0.71875,5.947651546664488,5,76.0,0.2624314591879683,5,76.0
95.0,12,71.0,1.0597014925373134,5.883254132923655,6,97.0,0.12820098533325158,6,97.0
100.0,14,95.0,1.3571428571428572,5.28241195570232,5,151.0,0.2347414912366042,5,151.0
105.0,14,137.0,1.9295774647887325,5.069054204020035,3,125.0,0.32288259212857295,3,125.0
110.0,20,207.0,2.76,4.825488916721995,7,133.0,0.17055960942987825,7,133.0
115.0,27,230.0,2.8395061728395063,4.552729299380745,10,215.0,0.227442654586656,10,215.0
120.0,20,203.0,2.475609756097561,4.81319594696006,7,286.0,0.12896275197606327,7,286.0
125.0,25,250.0,2.9069767441860463,3.921085428812857,8,260.0,0.12266392345423753,8,260.0
130.0,34,370.0,4.065934065934066,3.619329185376974,13,313.0,0.09094685791774533,13,313.0
