step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.6042077046213685,0,0.0,0.24558793040132396,0,0.0
10.0,1,0.0,0.0,6.1810737914211,0,0.0,0.5077304733087035,0,0.0
15.0,1,0.0,0.0,6.998663361219156,0,0.0,0.7580545576276857,0,0.0
20.0,2,1.0,0.05263157894736842,6.7791338729451,1,1.0,0.29072982605099196,1,1.0
25.0,3,9.0,0.375,7.120782102070522,2,9.0,0.3375009354079975,2,9.0
30.0,4,23.0,0.8214285714285714,7.26865139729861,4,23.0,0.38874292557177825,4,23.0
35.0,1,0.0,0.0,6.519291812059646,0,8.0,0.45922076457399197,0,8.0
40.0,6,13.0,0.35135135135135137,6.619273617863694,2,5.0,0.3619686774041484,2,5.0
45.0,5,12.0,0.2857142857142857,7.421600829699548,1,7.0,0.41240295474904887,1,7.0
50.0,9,32.0,0.7111111111111111,6.438172076000199,1,4.0,0.34687486002837253,1,4.0
55.0,9,64.0,1.3617021276595744,6.318637051643377,5,22.0,0.2911721548357458,5,22.0
60.0,6,68.0,1.3877551020408163,6.358765769986762,2,14.0,0.08000749845706531,2,14.0
65.0,11,112.0,2.196078431372549,5.709749897042955,3,17.0,0.3531211743526252,3,17.0
70.0,13,129.0,2.388888888888889,5.694581815125239,4,22.0,0.25797321821908326,4,22.0
75.0,11,157.0,2.8035714285714284,4.978366910532011,4,39.0,0.1829830110874658,4,39.0
80.0,13,188.0,3.032258064516129,5.561196238813674,2,32.0,0.25386288188240214,2,32.0
85.0,19,252.0,4.131147540983607,5.655328154242678,5,49.0,0.2920272920762972,5,49.0
90.0,12,65.0,0.9848484848484849,5.27048811786797,4,58.0,0.17658594929378413,4,58.0
95.0,18,123.0,1.8636363636363635,5.539444973867545,7,74.0,0.19493345656213992,7,74.0
100.0,17,172.0,2.5294117647058822,4.999021708637595,6,110.0,0.16874791927780208,6,110.0
105.0,20,227.0,3.1971830985915495,5.459458629598231,6,110.0,0.11227440682028714,6,110.0
110.0,24,295.0,3.8815789473684212,4.42330641704187,9,143.0,0.13137900575210087,9,143.0
115.0,22,273.0,3.4125,4.8180539939283396,6,177.0,0.24468848460300224,6,177.0
120.0,23,230.0,2.7710843373493974,4.372637222553267,10,242.0,0.20648488779183527,10,242.0
125.0,20,129.0,1.5176470588235293,4.324506506411834,9,309.0,0.08983586715360561,9,309.0
130.0,17,82.0,0.9425287356321839,4.649866528623329,7,283.0,0.16773601133682395,7,283.0
135.0,28,110.0,1.2087912087912087,3.876561855872516,10,384.0,0.05729592999942352,10,384.0
140.0,23,149.0,1.6195652173913044,3.992532823418052,8,400.0,0.10758499787939155,8,400.0
145.0,31,261.0,2.932584269662921,4.662197255725718,10,357.0,0.18937661098203964,10,357.0
