step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.362860030257144,0,0.0,0.42101715620878,0,0.0
10.0,1,0.0,0.0,6.182202209427049,0,0.0,0.6174609201852412,0,0.0
15.0,1,0.0,0.0,6.783355267153765,0,0.0,0.8336431716393964,0,0.0
20.0,1,0.0,0.0,6.868812685179931,0,0.0,0.36837751060225254,0,0.0
25.0,1,0.0,0.0,7.381380307098944,0,0.0,0.7385315455606194,0,0.0
30.0,0,0.0,0.0,8.737184389171617,0,0.0,0.6235223229315581,0,0.0
35.0,2,2.0,0.06060606060606061,7.439981553145017,1,2.0,0.5788060461475308,1,2.0
40.0,3,9.0,0.24324324324324326,6.9013793976388405,2,8.0,0.2590571996527203,2,8.0
45.0,8,35.0,0.8536585365853658,6.833006605360647,4,23.0,0.31790028213695587,4,23.0
50.0,11,76.0,1.7674418604651163,6.238657678236139,4,43.0,0.2996556475293281,4,43.0
55.0,11,129.0,2.8043478260869565,5.737353162144039,4,63.0,0.3068506787964527,4,63.0
60.0,11,156.0,3.183673469387755,6.0517597808662495,7,90.0,0.23845504599683212,7,90.0
65.0,14,212.0,4.24,5.1243816849230965,8,124.0,0.19122521074202115,8,124.0
70.0,19,292.0,5.407407407407407,4.705840737678359,10,170.0,0.029616088017295452,10,170.0
75.0,14,184.0,3.1186440677966103,4.944948539915329,5,146.0,0.22770123696049763,5,146.0
80.0,10,171.0,2.7580645161290325,5.754805240080163,2,76.0,0.22241418193013676,2,76.0
85.0,12,223.0,3.596774193548387,5.796846126381382,3,83.0,0.26193138693411233,3,83.0
90.0,14,218.0,3.303030303030303,5.588219433734425,5,67.0,0.2913402021182104,5,67.0
95.0,19,234.0,3.4411764705882355,5.243771357560638,8,84.0,0.2355406050443081,8,84.0
100.0,18,187.0,2.6338028169014085,5.357514917240339,10,165.0,0.17840559954566657,10,165.0
105.0,24,294.0,3.92,5.614087899638905,13,250.0,0.14888685561425227,13,250.0
110.0,31,426.0,5.325,4.420265289213987,17,379.0,0.1299410189565579,17,379.0
