step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.5071658627968283,0,0.0,0.2163903769015834,0,0.0
10.0,1,0.0,0.0,6.104050432143162,0,0.0,0.44497336789469755,0,0.0
15.0,1,0.0,0.0,7.350882169413262,0,0.0,0.7975576400680027,0,0.0
20.0,1,0.0,0.0,6.775625985825675,0,0.0,0.2296906857782507,0,0.0
25.0,3,10.0,0.4166666666666667,6.81228535779224,2,10.0,0.2979494231785433,2,10.0
30.0,3,21.0,0.75,7.552787163432376,3,21.0,0.42079277245039226,3,21.0
35.0,7,45.0,1.40625,6.222446707054015,5,43.0,0.32019931528111023,5,43.0
40.0,3,8.0,0.21052631578947367,5.79315448909261,0,14.0,0.30934749747957613,0,14.0
45.0,6,29.0,0.7073170731707317,7.10235279351252,2,5.0,0.44955069092994665,2,5.0
50.0,9,66.0,1.4666666666666666,6.441223244389355,2,15.0,0.2927634909694338,2,15.0
55.0,10,111.0,2.3125,6.5016164235392795,4,32.0,0.1725896868236245,4,32.0
60.0,8,93.0,1.86,7.080241051537812,4,42.0,0.18498487276840056,4,42.0
65.0,5,8.0,0.1568627450980392,6.663977498298748,2,19.0,0.3140000803969129,2,19.0
70.0,6,12.0,0.21428571428571427,6.2570502221982185,2,22.0,0.2996646066669181,2,22.0
75.0,11,33.0,0.5689655172413793,5.926812526106726,5,38.0,0.16701814445748206,5,38.0
80.0,13,61.0,1.0166666666666666,4.917589108609054,4,51.0,0.27628584516965776,4,51.0
85.0,13,96.0,1.6271186440677967,5.145588003618836,3,74.0,0.25012927759644427,3,74.0
90.0,17,129.0,2.0806451612903225,5.08213468995805,5,69.0,0.24479771518628277,5,69.0
95.0,18,188.0,2.8059701492537314,5.351031364243335,5,88.0,0.3049127791685798,5,88.0
100.0,20,247.0,3.4305555555555554,4.70230049618985,7,121.0,0.11944466857411441,7,121.0
105.0,17,185.0,2.466666666666667,4.788848132803977,6,140.0,0.12348563193368144,6,140.0
110.0,18,211.0,2.74025974025974,4.549796447847771,6,158.0,0.18554404445280273,6,158.0
115.0,26,276.0,3.325301204819277,4.688876606919791,9,171.0,0.24944003732352543,9,171.0
120.0,30,417.0,5.024096385542169,5.001514469517649,11,246.0,0.1097723230579103,11,246.0
125.0,38,562.0,6.459770114942529,3.940127252737432,13,306.0,0.06723983852810284,13,306.0
