step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.3860334392264484,0,0.0,0.23972757839098766,0,0.0
10.0,1,0.0,0.0,6.094286007199456,0,0.0,0.5713824272016115,0,0.0
15.0,2,2.0,0.14285714285714285,6.670453771600001,1,2.0,0.47931847700580793,1,2.0
20.0,2,7.0,0.3684210526315789,6.7845829876092365,1,7.0,0.4196605356847146,1,7.0
25.0,1,0.0,0.0,7.7225456751923645,0,0.0,0.8309978848403654,0,0.0
30.0,1,2.0,0.07142857142857142,8.40809639641921,1,2.0,0.508437026591933,1,2.0
35.0,2,7.0,0.22580645161290322,7.5778398165853265,1,10.0,0.5010454306893174,1,10.0
40.0,6,27.0,0.75,6.591273400807902,5,27.0,0.25741031475568205,5,27.0
45.0,9,62.0,1.5897435897435896,5.887474243301744,6,54.0,0.21175778578760038,6,54.0
50.0,15,117.0,2.7857142857142856,5.051712767907759,8,88.0,0.1561342051248409,8,88.0
55.0,16,195.0,4.239130434782608,5.202597854463604,10,136.0,0.14415602191488747,10,136.0
60.0,16,252.0,5.04,5.334119734472639,12,188.0,0.13483135925627796,12,188.0
65.0,20,334.0,6.30188679245283,4.731511844568298,13,248.0,0.11592859586490503,13,248.0
70.0,20,410.0,7.068965517241379,4.600985696169751,15,322.0,0.12564824159034657,15,322.0
75.0,14,162.0,2.5714285714285716,4.625667516591674,5,228.0,0.13852542937934093,5,228.0
80.0,12,142.0,2.1846153846153844,5.963911495250915,4,142.0,0.28337881407555787,4,142.0
85.0,19,216.0,3.176470588235294,4.98691672821329,7,118.0,0.13160272670582931,7,118.0
90.0,19,245.0,3.4027777777777777,5.773212274196455,7,140.0,0.3159071423538013,7,140.0
95.0,18,218.0,3.0704225352112675,5.77127652151645,7,175.0,0.3491292082320961,7,175.0
100.0,23,313.0,4.173333333333333,4.929206975477471,8,217.0,0.16336677050301437,8,217.0
105.0,22,289.0,3.8026315789473686,4.935923064423719,9,207.0,0.09395045033480401,9,207.0
110.0,28,359.0,4.602564102564102,3.8605808999862825,10,267.0,0.13613020175226873,10,267.0
115.0,32,474.0,5.780487804878049,4.0803919065061045,12,335.0,0.1809593965243913,12,335.0
