step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.6581696451036265,0,0.0,0.26614786776393423,0,0.0
10.0,1,0.0,0.0,6.059396271504985,0,0.0,0.5946968197999016,0,0.0
15.0,2,3.0,0.21428571428571427,6.4885916040568485,1,3.0,0.5335318353586725,1,3.0
20.0,2,8.0,0.42105263157894735,6.901593778585978,1,8.0,0.15790749401013518,1,8.0
25.0,2,13.0,0.5652173913043478,8.281039989878993,1,13.0,0.5322784674809248,1,13.0
30.0,1,18.0,0.6428571428571429,8.524986729175026,1,18.0,0.5072898240227379,1,18.0
35.0,4,27.0,0.8181818181818182,7.586416534346661,2,25.0,0.3940279250999023,2,25.0
40.0,8,52.0,1.4444444444444444,6.057306775018363,4,41.0,0.23749346224837342,4,41.0
45.0,6,63.0,1.575,5.974632651051473,5,63.0,0.26514304127664595,5,63.0
50.0,11,98.0,2.227272727272727,5.767432431200028,5,88.0,0.28046639899794285,5,88.0
55.0,12,146.0,2.979591836734694,5.93501490801605,6,115.0,0.21033663275769013,6,115.0
60.0,14,205.0,4.019607843137255,6.063026623725297,8,149.0,0.1528287841078072,8,149.0
65.0,17,261.0,5.117647058823529,4.28242845946654,11,197.0,0.06516976268809797,11,197.0
70.0,18,307.0,5.482142857142857,5.06493619112325,13,267.0,0.090849130535764,13,267.0
75.0,18,343.0,5.913793103448276,4.898664537397363,11,315.0,0.14013267663613074,11,315.0
80.0,22,438.0,6.9523809523809526,4.273464902272035,12,394.0,0.1213389490991057,12,394.0
85.0,28,557.0,8.43939393939394,4.527571303368816,16,465.0,0.13147792534701425,16,465.0
90.0,30,624.0,8.788732394366198,4.32262622317482,18,554.0,0.09838996286090053,18,554.0
95.0,32,775.0,10.76388888888889,4.384063350072875,18,643.0,0.12314285462060041,18,643.0
