step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.914282964193262,0,0.0,0.2797906685400551,0,0.0
10.0,1,0.0,0.0,6.169189729222171,0,0.0,0.41469152491295275,0,0.0
15.0,1,0.0,0.0,6.411932978394755,0,0.0,0.7464023510269111,0,0.0
20.0,2,1.0,0.05263157894736842,6.7988298937297005,1,1.0,0.3819399196323684,1,1.0
25.0,3,8.0,0.3333333333333333,7.029977916439887,2,8.0,0.3652088314460486,2,8.0
30.0,4,21.0,0.75,7.317016786673482,4,21.0,0.293805846917533,4,21.0
35.0,5,42.0,1.3548387096774193,6.82372169229721,5,42.0,0.2667227614323818,5,42.0
40.0,7,72.0,2.0,6.232642733280986,7,72.0,0.18714189164558698,7,72.0
45.0,11,109.0,2.5952380952380953,5.812821228045131,8,108.0,0.17760750486490917,8,108.0
50.0,14,157.0,3.488888888888889,5.783721761826311,9,149.0,0.11776302754556588,9,149.0
55.0,15,218.0,4.541666666666667,5.453794636963193,12,208.0,0.10986988618699409,12,208.0
60.0,19,302.0,5.921568627450981,5.108582284170616,15,272.0,0.08670058339521927,15,272.0
65.0,23,401.0,7.290909090909091,4.589144082880435,16,343.0,0.0809325119612204,16,343.0
70.0,13,160.0,2.6666666666666665,4.576696437381876,6,256.0,0.09927742812602108,6,256.0
75.0,9,63.0,0.9545454545454546,5.687081208863463,2,130.0,0.23179060292917145,2,130.0
80.0,15,108.0,1.588235294117647,6.104978362127361,7,103.0,0.1529875668593053,7,103.0
85.0,18,179.0,2.5942028985507246,6.455494228801536,8,131.0,0.2991038053574934,8,131.0
90.0,23,273.0,3.8450704225352115,5.194292324481802,9,197.0,0.1946008826318644,9,197.0
95.0,24,385.0,5.347222222222222,4.809494947812075,11,233.0,0.2754042819274505,11,233.0
100.0,30,518.0,6.815789473684211,4.167466157696315,12,286.0,0.1719393452965137,12,286.0
105.0,26,531.0,6.9868421052631575,4.481333839537142,13,343.0,0.07022818694706513,13,343.0
110.0,28,571.0,7.227848101265823,4.114440356390201,13,437.0,0.15197985318150065,13,437.0
115.0,31,705.0,8.392857142857142,3.9126200275933223,13,477.0,0.16722839689562122,13,477.0
