step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.36248459938448,0,0.0,0.26046365964913865,0,0.0
10.0,1,0.0,0.0,6.092645195236304,0,0.0,0.388953121944176,0,0.0
15.0,2,3.0,0.21428571428571427,6.854628297188447,1,3.0,0.5133672543696627,1,3.0
20.0,2,8.0,0.42105263157894735,6.938350823880855,1,8.0,0.39515242319815713,1,8.0
25.0,2,0.0,0.0,7.965816304205201,0,0.0,0.7665169666379732,0,0.0
30.0,1,1.0,0.03571428571428571,8.573918259220699,1,1.0,0.4859328139275279,1,1.0
35.0,4,13.0,0.40625,6.8696351324816405,3,13.0,0.3200658638396163,3,13.0
40.0,8,42.0,1.1666666666666667,6.61476668125354,5,34.0,0.22723398309090503,5,34.0
45.0,10,84.0,2.1,5.629987967733894,6,61.0,0.146325264760746,6,61.0
50.0,15,143.0,3.3255813953488373,5.3266045951735,8,97.0,0.11623303051226369,8,97.0
55.0,16,212.0,4.416666666666667,5.343531113673817,10,143.0,0.18072585772312802,10,143.0
60.0,16,277.0,5.54,5.606572942755093,11,186.0,0.15682442152852855,11,186.0
65.0,18,261.0,4.745454545454545,5.03448341553643,13,245.0,0.16006715549374817,13,245.0
70.0,21,347.0,5.688524590163935,4.411528007420489,15,319.0,0.05122532262070896,15,319.0
75.0,15,106.0,1.6825396825396826,4.682953567835793,7,229.0,0.18328712922990156,7,229.0
80.0,13,114.0,1.7272727272727273,5.588125567901685,4,98.0,0.14886547947101797,4,98.0
85.0,17,139.0,2.1384615384615384,5.844957423184119,7,112.0,0.22222701012675503,7,112.0
90.0,22,220.0,3.1884057971014492,5.411947126729402,9,155.0,0.09439243395351739,9,155.0
95.0,26,336.0,4.666666666666667,5.080666185008445,11,243.0,0.22391646414256172,11,243.0
100.0,27,439.0,5.9324324324324325,4.667766662673785,12,295.0,0.11680130988074384,12,295.0
105.0,28,506.0,6.837837837837838,4.550964296352177,14,326.0,0.1201075771060299,14,326.0
110.0,27,432.0,5.538461538461538,4.204658504031649,11,333.0,0.22941983778395378,11,333.0
115.0,24,347.0,4.180722891566265,4.635280476556666,11,373.0,0.16150769685046232,11,373.0
120.0,32,479.0,5.635294117647059,4.271731617486617,13,466.0,0.1493435341180788,13,466.0
