step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.3361945919785656,0,0.0,0.24085640169512315,0,0.0
10.0,1,0.0,0.0,6.049830010250829,0,0.0,0.6094484070491414,0,0.0
15.0,2,3.0,0.21428571428571427,6.2015893718543795,1,3.0,0.5674860749428093,1,3.0
20.0,2,8.0,0.42105263157894735,7.20136781508527,1,8.0,0.2135631683559561,1,8.0
25.0,2,13.0,0.5652173913043478,7.781874079114408,1,13.0,0.50910388319611,1,13.0
30.0,1,18.0,0.6428571428571429,8.514773360758147,1,18.0,0.5229839459052621,1,18.0
35.0,3,26.0,0.7878787878787878,7.703398733083981,2,26.0,0.40370116162151176,2,26.0
40.0,7,46.0,1.3142857142857143,6.630880459816529,4,40.0,0.23315137947046763,4,40.0
45.0,8,65.0,1.625,6.3924822543274145,5,63.0,0.2812880360709501,5,63.0
50.0,9,94.0,2.186046511627907,6.12222747879413,5,88.0,0.1655792860051362,5,88.0
55.0,12,150.0,3.260869565217391,5.928800596021072,6,118.0,0.2618123375990707,6,118.0
60.0,14,208.0,4.244897959183674,5.905805839005102,9,153.0,0.16677201476050862,9,153.0
65.0,19,285.0,5.816326530612245,4.45274229258112,12,203.0,0.07099188325143982,12,203.0
70.0,16,158.0,2.925925925925926,4.446562233104921,9,178.0,0.02353711608890139,9,178.0
75.0,17,155.0,2.6271186440677967,4.663344389734017,7,186.0,0.21283141139945025,7,186.0
80.0,18,212.0,3.4193548387096775,4.670717351833317,9,209.0,0.11563096533307977,9,209.0
85.0,17,272.0,4.25,4.962294920832132,9,181.0,0.17054030133480302,9,181.0
90.0,20,275.0,3.9855072463768115,5.315005304254221,10,198.0,0.19195892407205234,10,198.0
95.0,23,374.0,5.194444444444445,4.89866571125471,12,231.0,0.12801644431224618,12,231.0
100.0,28,500.0,6.756756756756757,4.656432920397294,16,329.0,0.1387527291993868,16,329.0
105.0,30,640.0,8.311688311688311,4.912506757154132,18,432.0,0.16403673827296808,18,432.0
110.0,33,786.0,9.46987951807229,4.028692704370301,18,512.0,0.11623927393557025,18,512.0
