step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.732528234575875,0,0.0,0.23547363840019833,0,0.0
10.0,1,0.0,0.0,6.149232856547589,0,0.0,0.38851150841311505,0,0.0
15.0,2,2.0,0.14285714285714285,6.580878488633052,1,2.0,0.559302657201273,1,2.0
20.0,2,7.0,0.3684210526315789,7.568447966523409,1,7.0,0.25610494012678725,1,7.0
25.0,2,12.0,0.5,8.093189497673709,1,12.0,0.6135036973310128,1,12.0
30.0,1,17.0,0.6071428571428571,8.748812434048235,1,17.0,0.44690218398946546,1,17.0
35.0,4,28.0,0.875,6.824260522925863,2,26.0,0.31837653528035126,2,26.0
40.0,6,51.0,1.457142857142857,6.1299489792792095,3,40.0,0.08494408730035544,3,40.0
45.0,10,80.0,2.0,6.109443142970297,5,62.0,0.3132544469517782,5,62.0
50.0,7,89.0,2.0697674418604652,5.387514483325802,5,94.0,0.21988227584385864,5,94.0
55.0,12,140.0,2.978723404255319,6.00392089625634,6,116.0,0.18061293501056663,6,116.0
60.0,13,182.0,3.64,5.831849783331875,8,149.0,0.1521795976033825,8,149.0
65.0,14,242.0,4.84,5.222568571441219,8,185.0,0.2024471611677284,8,185.0
70.0,14,118.0,2.107142857142857,5.612942331502105,6,141.0,0.17955593675810022,6,141.0
75.0,15,135.0,2.3275862068965516,4.50865905916692,5,135.0,0.07476252673529044,5,135.0
80.0,17,204.0,3.4,5.325563806863694,5,87.0,0.2243773468358455,5,87.0
85.0,19,228.0,3.5625,5.005422278853105,6,105.0,0.22416702094189725,6,105.0
90.0,19,286.0,4.085714285714285,5.827654405824684,7,130.0,0.2117346642346958,7,130.0
95.0,22,381.0,5.291666666666667,5.211411724393489,9,160.0,0.20164693440406442,9,160.0
100.0,27,497.0,6.626666666666667,4.621773903109394,13,261.0,0.13027729260601825,13,261.0
105.0,33,557.0,6.9625,4.402110555253361,19,338.0,0.09252400542101254,19,338.0
