step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,2.7902785008586943,0,0.0,0.24214430347183186,0,0.0
10.0,1,0.0,0.0,5.669672388622869,0,0.0,0.8843324814914345,0,0.0
15.0,2,3.0,0.21428571428571427,6.131850830471902,1,3.0,0.4665521746006612,1,3.0
20.0,2,8.0,0.42105263157894735,6.372419048631706,1,8.0,0.4156682774387303,1,8.0
25.0,1,0.0,0.0,7.303536295140797,0,0.0,0.6972177506052812,0,0.0
30.0,1,1.0,0.03571428571428571,8.629886766748001,1,1.0,0.5062416926024852,1,1.0
35.0,4,11.0,0.34375,7.223568386051478,2,10.0,0.40752103941003964,2,10.0
40.0,8,38.0,1.0555555555555556,5.584005784588346,5,24.0,0.14115928338570113,5,24.0
45.0,9,71.0,1.7317073170731707,5.995659356412993,5,49.0,0.31348090405580464,5,49.0
50.0,11,115.0,2.5,6.0741517568788606,5,74.0,0.26189351860619886,5,74.0
55.0,14,178.0,3.7872340425531914,5.424106279790145,10,117.0,0.10800381686534705,10,117.0
60.0,17,256.0,5.019607843137255,5.163460032591916,12,170.0,0.2147621345090341,12,170.0
65.0,19,285.0,5.377358490566038,4.7625374445367665,14,231.0,0.06926209027991441,14,231.0
70.0,20,332.0,5.724137931034483,4.521875564533477,16,310.0,0.160280740684743,16,310.0
75.0,17,113.0,1.7936507936507937,4.416016209176319,7,227.0,0.12911818607746475,7,227.0
80.0,11,86.0,1.323076923076923,5.726147409463806,3,115.0,0.21862214443849215,3,115.0
85.0,17,151.0,2.287878787878788,5.603029911142051,7,115.0,0.233146398262678,7,115.0
90.0,23,253.0,3.7205882352941178,5.189476005454568,8,155.0,0.17930996116925213,8,155.0
95.0,25,372.0,5.166666666666667,4.842872836544605,9,197.0,0.23045919877262983,9,197.0
100.0,28,501.0,6.77027027027027,4.548247738656042,10,242.0,0.1723710343583538,10,242.0
105.0,31,618.0,8.025974025974026,4.243292574035039,13,298.0,0.12513675492272142,13,298.0
