step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,2.973871333086863,0,0.0,0.21224420550551953,0,0.0
10.0,1,0.0,0.0,5.692780753214093,0,0.0,0.6054219760877827,0,0.0
15.0,2,2.0,0.14285714285714285,6.029171070606504,1,2.0,0.4722152169172244,1,2.0
20.0,2,7.0,0.3684210526315789,6.9618706026308725,1,7.0,0.3886699737787015,1,7.0
25.0,3,12.0,0.5,7.622075095747956,1,12.0,0.5529784401312732,1,12.0
30.0,1,17.0,0.6071428571428571,8.75579028189769,1,17.0,0.5928742613527623,1,17.0
35.0,4,26.0,0.7878787878787878,7.046133331644842,2,24.0,0.4101103493586387,2,24.0
40.0,6,42.0,1.135135135135135,6.205197249496091,3,37.0,0.22697910393911658,3,37.0
45.0,9,75.0,1.875,6.110982034108095,5,58.0,0.29203348097552717,5,58.0
50.0,13,125.0,2.7777777777777777,5.629455469171862,5,83.0,0.2746534488152629,5,83.0
55.0,13,189.0,4.108695652173913,5.681281613882037,6,112.0,0.20287313782838357,6,112.0
60.0,14,245.0,4.9,5.590024454515296,8,143.0,0.18514540075751776,8,143.0
65.0,15,247.0,4.75,4.911303254343293,10,188.0,0.19491298090542494,10,188.0
70.0,18,275.0,4.824561403508772,4.8578451421629945,14,250.0,0.00037365542349005897,14,250.0
75.0,17,306.0,5.1,5.0960119190964965,12,304.0,0.14594173172927385,12,304.0
80.0,21,387.0,6.046875,4.521090936680572,12,360.0,0.14041000910179202,12,360.0
85.0,24,495.0,7.279411764705882,5.036487742816042,15,428.0,0.14747366904240566,15,428.0
90.0,29,626.0,9.072463768115941,4.477721059881918,17,512.0,0.05329963239334633,17,512.0
95.0,24,399.0,5.619718309859155,4.716520295780864,11,463.0,0.13125424586177226,11,463.0
100.0,22,269.0,3.539473684210526,4.485313809352749,7,418.0,0.1269364529746758,7,418.0
105.0,28,361.0,4.628205128205129,4.4010405160757315,11,359.0,0.12162332165869677,11,359.0
110.0,30,391.0,4.710843373493976,4.218463154088326,13,333.0,0.13982068043074053,13,333.0
115.0,24,208.0,2.337078651685393,4.387541241359629,14,393.0,0.1624491568429137,14,393.0
120.0,29,289.0,3.1758241758241756,4.0397470260697785,17,504.0,0.10542120285195689,17,504.0
125.0,37,437.0,4.698924731182796,4.333501920781578,20,562.0,0.09078901292646158,20,562.0
