step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.465208226433024,0,0.0,0.2246016593218549,0,0.0
10.0,1,0.0,0.0,6.120954952691787,0,0.0,0.45433522801911436,0,0.0
15.0,1,0.0,0.0,6.891201987482598,0,0.0,0.7670179943197526,0,0.0
20.0,1,0.0,0.0,6.589646634534482,0,0.0,0.27505330061852695,0,0.0
25.0,1,0.0,0.0,7.408976139719126,0,0.0,0.6466687671306969,0,0.0
30.0,0,0.0,0.0,8.681985638076878,0,0.0,0.6957608345450924,0,0.0
35.0,2,2.0,0.06060606060606061,7.451900573613226,1,2.0,0.4967882104460407,1,2.0
40.0,4,16.0,0.43243243243243246,6.899137879945287,3,12.0,0.24785559854562264,3,12.0
45.0,7,43.0,1.1025641025641026,6.849752143292508,4,31.0,0.35121881812446937,4,31.0
50.0,11,79.0,1.8372093023255813,5.948438529384162,4,51.0,0.32359213620456684,4,51.0
55.0,10,122.0,2.652173913043478,6.398338685668795,5,72.0,0.2663517993375052,5,72.0
60.0,12,176.0,3.74468085106383,6.3050976837794455,6,97.0,0.11859470976520677,6,97.0
65.0,13,219.0,4.469387755102041,5.034673339348567,6,127.0,0.21426773314481373,6,127.0
70.0,16,269.0,4.890909090909091,5.710706784867333,9,170.0,0.21267822427745953,9,170.0
75.0,10,131.0,2.2586206896551726,5.880389542384298,6,133.0,0.15114920077271254,6,133.0
80.0,12,147.0,2.4098360655737703,5.521068729499444,3,84.0,0.2977886278933491,3,84.0
85.0,13,203.0,3.3278688524590163,6.046927978445898,5,77.0,0.2576743960894784,5,77.0
90.0,18,258.0,3.9692307692307693,5.62272501910214,8,95.0,0.3197590936513312,8,95.0
95.0,20,349.0,5.132352941176471,5.326303439346454,10,131.0,0.0876958055672925,10,131.0
100.0,24,268.0,3.7746478873239435,4.948497898382879,14,201.0,0.12410037584469931,14,201.0
105.0,26,387.0,5.22972972972973,5.088926945039652,16,273.0,0.1369701494363927,16,273.0
110.0,34,534.0,6.7594936708860756,3.825331867964533,17,351.0,0.07687896991539159,17,351.0
