step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.7582007628632708,0,0.0,0.2568077361470855,0,0.0
10.0,1,0.0,0.0,6.251289349860727,0,0.0,0.45344998581702545,0,0.0
15.0,1,0.0,0.0,6.756595841971681,0,0.0,0.7266796560679487,0,0.0
20.0,1,0.0,0.0,6.852583632621192,0,0.0,0.3594391493148155,0,0.0
25.0,3,8.0,0.3333333333333333,6.95040342667447,2,8.0,0.34934087648917844,2,8.0
30.0,3,20.0,0.7142857142857143,7.413872751320381,3,20.0,0.37430666662236906,3,20.0
35.0,5,39.0,1.21875,6.3342973121414445,4,39.0,0.1770226693093261,4,39.0
40.0,1,0.0,0.0,5.832129985765558,0,21.0,0.3110475981757979,0,21.0
45.0,6,21.0,0.525,7.264329304591041,2,7.0,0.4260042074911202,2,7.0
50.0,12,50.0,1.1111111111111112,6.324660380645378,3,19.0,0.30872942694539607,3,19.0
55.0,7,50.0,1.0638297872340425,5.991739596816953,3,22.0,0.3604513226560804,3,22.0
60.0,10,91.0,1.8571428571428572,6.509358034566233,5,30.0,0.1321090310490191,5,30.0
65.0,8,85.0,1.6346153846153846,6.73131254805583,1,11.0,0.45200977821264887,1,11.0
70.0,13,127.0,2.309090909090909,5.34292827579621,4,26.0,0.27025843698527996,4,26.0
75.0,12,150.0,2.6315789473684212,5.042144180216627,2,38.0,0.23148553478527145,2,38.0
80.0,18,192.0,3.1475409836065573,4.356245310494616,6,57.0,0.1339874823606391,6,57.0
85.0,19,265.0,4.2063492063492065,5.084696011769355,7,77.0,0.22801720353017127,7,77.0
90.0,20,285.0,4.318181818181818,5.06526906259196,9,113.0,0.29025547831974563,9,113.0
95.0,15,207.0,3.08955223880597,5.2434108333256635,9,162.0,0.2251048285446451,9,162.0
100.0,18,198.0,2.75,5.050280867184262,6,175.0,0.11545497999308287,6,175.0
105.0,18,178.0,2.3733333333333335,5.103395509385036,4,159.0,0.19013153803652474,4,159.0
110.0,25,240.0,3.0,3.9410093585819497,8,186.0,0.12630497230592214,8,186.0
115.0,31,340.0,4.0476190476190474,4.1466901063058135,10,237.0,0.15970593805272176,10,237.0
