step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.9916513519594448,0,0.0,0.3412855640049651,0,0.0
10.0,1,0.0,0.0,6.134099288179304,0,0.0,0.5858349738387533,0,0.0
15.0,1,0.0,0.0,6.668615486256712,0,0.0,0.7206171785669445,0,0.0
20.0,1,0.0,0.0,6.63512787249712,0,0.0,0.3546203890243871,0,0.0
25.0,1,0.0,0.0,7.821163920336045,0,0.0,0.7480286113405252,0,0.0
30.0,0,0.0,0.0,8.703069931042188,0,0.0,0.6582350018786143,0,0.0
35.0,2,3.0,0.08823529411764706,7.564181571406117,1,3.0,0.44943511973334643,1,3.0
40.0,5,17.0,0.4594594594594595,6.35051668229603,2,13.0,0.12062562382403831,2,13.0
45.0,8,50.0,1.25,6.426489132301453,4,31.0,0.33338689181274084,4,31.0
50.0,11,91.0,2.0681818181818183,5.846333470116821,4,51.0,0.294687898448677,4,51.0
55.0,10,137.0,2.9782608695652173,6.424731430009382,5,72.0,0.2337053666006816,5,72.0
60.0,11,187.0,3.8958333333333335,7.20628986251628,6,97.0,0.37772155157934834,6,97.0
65.0,15,244.0,4.979591836734694,5.539812454062397,7,126.0,0.22609711896811274,7,126.0
70.0,18,316.0,5.745454545454545,5.574673009640977,9,167.0,0.22666264027522182,9,167.0
75.0,20,398.0,6.862068965517241,4.5899652223717435,11,217.0,0.018964258892490777,11,217.0
80.0,22,486.0,7.967213114754099,5.172026595363236,11,262.0,0.1783158985531072,11,262.0
85.0,23,545.0,8.934426229508198,4.840680091664049,12,318.0,0.07941562853247924,12,318.0
90.0,20,378.0,5.5588235294117645,4.826610762628727,6,271.0,0.2066968345129626,6,271.0
95.0,22,292.0,4.171428571428572,4.7529925439960365,6,214.0,0.29927309440702654,6,214.0
100.0,19,200.0,2.73972602739726,4.772069391729774,9,228.0,0.1383145977451401,9,228.0
105.0,24,290.0,3.8157894736842106,4.83858662851231,10,226.0,0.11644794409895386,10,226.0
110.0,28,378.0,4.784810126582278,3.6675150036126953,14,349.0,0.12606314973347887,14,349.0
115.0,26,398.0,4.682352941176471,4.764723222997158,16,427.0,0.15437807298167647,16,427.0
120.0,31,526.0,6.188235294117647,4.347595516950308,18,530.0,0.10609372914043452,18,530.0
