step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.8340854177018633,0,0.0,0.3134179290799885,0,0.0
10.0,1,0.0,0.0,6.106324117499436,0,0.0,0.5863956410662322,0,0.0
15.0,1,0.0,0.0,6.8295019171675415,0,0.0,0.7879404785102906,0,0.0
20.0,1,0.0,0.0,6.5349161769855275,0,0.0,0.243439643527406,0,0.0
25.0,1,0.0,0.0,7.55193628244719,0,0.0,0.6621851220276979,0,0.0
30.0,0,0.0,0.0,8.705075150790089,0,0.0,0.7410020591773975,0,0.0
35.0,2,1.0,0.029411764705882353,7.748636397646699,1,1.0,0.321316299858535,1,1.0
40.0,5,17.0,0.4594594594594595,6.644385632665833,2,10.0,0.28019805957347776,2,10.0
45.0,8,48.0,1.2,6.460283483212424,4,27.0,0.34881180593829914,4,27.0
50.0,10,89.0,2.0697674418604652,5.479573009715812,4,47.0,0.30156187081445923,4,47.0
55.0,12,142.0,3.021276595744681,5.491237337668502,5,69.0,0.16653179263755272,5,69.0
60.0,14,199.0,3.9019607843137254,5.9449750157931796,7,97.0,0.18141465190293962,7,97.0
65.0,16,240.0,4.8,5.084782798492429,9,137.0,0.1638902941566861,9,137.0
70.0,13,195.0,3.5454545454545454,4.5916514668089015,11,192.0,0.1054809182825886,11,192.0
75.0,17,57.0,0.9661016949152542,4.788437818804335,7,163.0,0.11112902852317845,7,163.0
80.0,13,69.0,1.1311475409836065,5.355224819926988,5,126.0,0.29313752859875,5,126.0
85.0,12,115.0,1.796875,5.86684194021831,6,127.0,0.30240602236360875,6,127.0
90.0,20,193.0,2.9242424242424243,5.0110293411267826,9,151.0,0.1663129959251954,9,151.0
95.0,24,294.0,4.323529411764706,4.549528685046077,10,194.0,0.19845493909253148,10,194.0
100.0,26,411.0,5.63013698630137,4.949071167708005,12,254.0,0.1498320382164957,12,254.0
105.0,27,460.0,5.897435897435898,5.008508994767769,16,325.0,0.11642679780590459,16,325.0
110.0,29,565.0,7.0625,4.251133314611897,17,429.0,0.12158497911972856,17,429.0
115.0,35,701.0,8.24705882352941,3.9668011659058124,16,497.0,0.0715840265274348,16,497.0
