step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.9998941899416964,0,0.0,0.3062679337929243,0,0.0
10.0,1,0.0,0.0,6.2819615342229955,0,0.0,0.5661588555972721,0,0.0
15.0,1,0.0,0.0,7.285059370632115,0,0.0,0.821951393389455,0,0.0
20.0,2,1.0,0.05263157894736842,6.759890417836868,1,1.0,0.21365885269537688,1,1.0
25.0,1,0.0,0.0,7.761573822559863,0,0.0,0.8192439310662856,0,0.0
30.0,0,0.0,0.0,8.445482916277387,0,0.0,0.6059642710966284,0,0.0
35.0,2,1.0,0.029411764705882353,7.411149101000616,1,1.0,0.3481717821025109,1,1.0
40.0,1,0.0,0.0,7.6251325213939705,0,2.0,0.7011564207311176,0,2.0
45.0,3,6.0,0.15384615384615385,7.600828866543596,0,0.0,0.505089708795621,0,0.0
50.0,4,20.0,0.4878048780487805,6.7293591574190055,0,0.0,0.5567308314041848,0,0.0
55.0,8,47.0,1.0217391304347827,6.4182762130143125,1,1.0,0.6149579887113471,1,1.0
60.0,10,84.0,1.7142857142857142,6.534281264572434,3,8.0,0.34472093508231794,3,8.0
65.0,12,134.0,2.851063829787234,5.654895875073287,4,26.0,0.22389057184286393,4,26.0
70.0,11,133.0,2.462962962962963,5.425907471373897,5,46.0,0.25288606038335115,5,46.0
75.0,8,126.0,2.3333333333333335,5.592788476533462,3,31.0,0.21690920991282187,3,31.0
80.0,14,161.0,2.683333333333333,5.376167324387504,5,52.0,0.25702423826507176,5,52.0
85.0,11,182.0,2.9836065573770494,6.199099653134395,2,35.0,0.3930338888055242,2,35.0
90.0,15,179.0,2.796875,5.729202082248733,6,49.0,0.24689187582126926,6,49.0
95.0,12,79.0,1.144927536231884,5.594651307845545,6,71.0,0.09294010845616198,6,71.0
100.0,18,128.0,1.7777777777777777,4.870805621604217,6,92.0,0.19276573419347331,6,92.0
105.0,18,176.0,2.4444444444444446,4.726211986900624,5,79.0,0.1719065331039109,5,79.0
110.0,20,244.0,3.210526315789474,4.489918506962084,6,91.0,0.19969266869028637,6,91.0
115.0,30,366.0,4.6923076923076925,4.12331476081205,12,130.0,0.1648198666467245,12,130.0
120.0,35,505.0,6.234567901234568,3.868643563638198,12,193.0,0.16967172788757376,12,193.0
