step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.7034899836266413,0,0.0,0.2986236116570566,0,0.0
10.0,1,0.0,0.0,6.014946816727069,0,0.0,0.5107209663362067,0,0.0
15.0,2,2.0,0.14285714285714285,6.033635683288582,1,2.0,0.550216604055415,1,2.0
20.0,2,7.0,0.3684210526315789,7.101494210341853,1,7.0,0.15944234457299225,1,7.0
25.0,2,12.0,0.5,8.033717125288378,1,12.0,0.6472600206119816,1,12.0
30.0,1,17.0,0.6071428571428571,8.701547000031821,1,17.0,0.48223957389981037,1,17.0
35.0,3,26.0,0.7647058823529411,7.389872500626823,2,26.0,0.31440926202312497,2,26.0
40.0,6,43.0,1.1944444444444444,6.241344487963029,4,40.0,0.24704938372243634,4,40.0
45.0,8,75.0,1.9230769230769231,6.371189709405293,5,63.0,0.19418839795183032,5,63.0
50.0,13,117.0,2.7209302325581395,5.120852310395984,5,88.0,0.14043354325719587,5,88.0
55.0,12,167.0,3.5531914893617023,5.718769448437436,6,117.0,0.21805461252713554,6,117.0
60.0,12,222.0,4.530612244897959,6.175774228188267,7,147.0,0.18030318445941362,7,147.0
65.0,16,293.0,5.86,4.543023014872646,9,195.0,0.11370032470142598,9,195.0
70.0,14,142.0,2.581818181818182,4.55833452186486,7,161.0,0.12740158896776158,7,161.0
75.0,14,151.0,2.6491228070175437,4.853503668881022,7,156.0,0.15588908806010957,7,156.0
80.0,19,200.0,3.225806451612903,4.822925578922341,9,169.0,0.17501123973152274,9,169.0
85.0,12,220.0,3.5483870967741935,5.280762349526734,8,156.0,0.17481912514441234,8,156.0
90.0,21,298.0,4.318840579710145,4.8257896111483545,11,199.0,0.1767707074171806,11,199.0
95.0,22,404.0,5.690140845070423,4.965065880114175,13,250.0,0.12002894584460119,13,250.0
100.0,27,525.0,7.0,4.285563447876076,15,300.0,0.12989425403137794,15,300.0
105.0,26,523.0,6.620253164556962,4.982578896180167,16,369.0,0.1237652461581753,16,369.0
110.0,31,560.0,6.666666666666667,4.368939290174721,18,453.0,0.12939966026815236,18,453.0
