step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_9288532822_9288532834_9288532844_9288532861_#1more_stopped,cluster_9288532822_9288532834_9288532844_9288532861_#1more_accumulated_waiting_time,cluster_9288532822_9288532834_9288532844_9288532861_#1more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.4957668366888535,0,0.0,0.29685383016787187,0,0.0
10.0,1,0.0,0.0,5.945798309662768,0,0.0,0.6769960127089738,0,0.0
15.0,2,3.0,0.21428571428571427,6.3712508549486575,1,3.0,0.5286639253174586,1,3.0
20.0,2,8.0,0.42105263157894735,7.110619626659374,1,8.0,0.169474495888336,1,8.0
25.0,2,13.0,0.5416666666666666,7.74727145495989,1,13.0,0.5106062853790844,1,13.0
30.0,1,18.0,0.6428571428571429,8.882565794526014,1,18.0,0.5325189057963707,1,18.0
35.0,2,26.0,0.8125,7.644478875468311,2,26.0,0.40906021520906977,2,26.0
40.0,7,47.0,1.3428571428571427,6.06129591317725,4,42.0,0.2086650094780346,4,42.0
45.0,7,65.0,1.625,6.071906243246775,5,64.0,0.28567630460091464,5,64.0
50.0,8,93.0,2.268292682926829,5.907050814948493,5,89.0,0.2583955924486458,5,89.0
55.0,10,140.0,2.978723404255319,6.0735002672833,5,114.0,0.24241882983557594,5,114.0
60.0,14,199.0,3.9019607843137254,5.769283919550267,9,148.0,0.2218566864842398,9,148.0
65.0,17,270.0,5.510204081632653,4.930902890302888,10,192.0,0.14074622750299098,10,192.0
70.0,14,129.0,2.388888888888889,4.6519414631192735,6,155.0,0.10103264901715132,6,155.0
75.0,18,151.0,2.6491228070175437,4.438074555250702,7,146.0,0.08771486207605307,7,146.0
80.0,14,204.0,3.3442622950819674,5.460192032896846,6,102.0,0.275980066886628,6,102.0
85.0,15,228.0,3.619047619047619,5.621694402064907,7,134.0,0.2440570565686465,7,134.0
90.0,18,273.0,4.074626865671642,5.626338036465998,11,163.0,0.18052956028353867,11,163.0
95.0,22,369.0,5.197183098591549,5.198313080601003,12,251.0,0.2349800977775629,12,251.0
100.0,29,491.0,6.635135135135135,4.738899746090534,16,333.0,0.13985235730767573,16,333.0
105.0,25,575.0,7.1875,5.051319146567954,16,416.0,0.1462689485992881,16,416.0
110.0,33,704.0,8.481927710843374,4.301683534519466,21,515.0,0.11412720488540558,21,515.0
